









Frequency of observations in the selected location(s).:
Number of taxa: 	132

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Pink-eared Duck (<em class="sci">Malacorhynchus membranaceus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hardhead (<em class="sci">Aythya australis</em>)	0.2	0.5833333	0.6	0.5333333	0.4285714	0.6666667	0.4545455	0.125	0.2142857	0.1818182	0.25	0.4615385	0.4444444	0.8	0.9411765	1.0	0.7777778	0.8	0.7777778	0.7142857	0.75	0.8	0.3333333	0.6	0.5	0.5	0.6666667	0.5	0.7	1.0	0.75	0.8888889	0.8333333	0.875	0.6	0.7272727	0.5	0.75	0.8333333	0.4	0.75	0.5555556	0.1666667	0.75	0.5	0.3333333	0.5	0.3636364	
Musk Duck (<em class="sci">Biziura lobata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brown Quail (<em class="sci">Synoicus ypsilophorus</em>)	0.0	0.0833333	0.2	0.0	0.2142857	0.1111111	0.0909091	0.0	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	
Australasian Grebe (<em class="sci">Tachybaptus novaehollandiae</em>)	0.6	0.25	0.3	0.5333333	0.5714286	0.4444444	0.2727273	0.0625	0.1428571	0.2727273	0.375	0.3846154	0.4444444	0.4	0.7058824	0.8571429	0.7777778	0.7	0.7777778	0.8571429	1.0	0.6	0.6666667	0.8	0.75	1.0	0.6666667	0.5	0.6	0.25	0.75	1.0	0.3333333	0.5	0.4	0.5454545	0.375	0.6666667	0.6666667	0.4	0.75	0.4444444	0.3333333	0.625	0.5	0.7777778	0.75	0.4545455	
Hoary-headed Grebe (<em class="sci">Poliocephalus poliocephalus</em>)	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.2	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.6	0.5	0.8	0.4666667	0.7857143	0.5555556	0.4545455	0.375	0.4285714	0.3636364	0.875	0.5384615	0.5555556	0.7	0.8235294	1.0	0.4444444	0.7	0.4444444	0.8571429	0.75	0.4	0.6666667	0.4	0.5	1.0	0.3333333	0.75	0.4	0.5	0.75	0.8888889	0.6666667	0.5	0.7	0.8181818	0.75	0.75	0.8333333	1.0	1.0	0.5555556	0.6666667	0.875	0.5	0.6666667	0.9166667	0.9090909	
White-headed Pigeon (<em class="sci">Columba leucomela</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
African Collared-Dove (Domestic type or Ringed Turtle-Dove) (<em class="sci">Streptopelia roseogrisea (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	
Spotted Dove (<em class="sci">Streptopelia chinensis</em>)	0.2	0.25	0.5	0.4	0.2857143	0.4444444	0.2727273	0.25	0.3571429	0.3636364	0.5	0.4615385	0.0	0.3	0.4705882	0.4285714	0.1111111	0.3	0.0	0.0	0.0	0.6	0.3333333	0.0015	0.25	0.0	0.0	0.25	0.0015	0.25	0.25	0.2222222	0.0	0.125	0.3	0.3636364	0.25	0.6666667	0.6666667	0.2	0.25	0.4444444	0.1666667	0.5	0.5	0.0015	0.25	0.3636364	
Crested Pigeon (<em class="sci">Ocyphaps lophotes</em>)	1.0	0.6666667	0.9	0.7333333	0.7142857	0.4444444	0.4545455	0.375	0.5714286	0.1818182	0.375	0.5384615	0.4444444	0.8	0.7647059	0.8571429	0.5555556	0.5	0.5555556	0.2857143	0.25	0.6	0.3333333	0.6	0.75	0.5	0.3333333	0.75	0.3	1.0	0.8333333	0.7777778	0.6666667	0.625	0.8	0.9090909	1.0	0.75	0.6666667	1.0	0.75	0.6666667	0.6666667	0.875	1.0	0.4444444	0.9166667	0.7272727	
Topknot Pigeon (<em class="sci">Lopholaimus antarcticus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0833333	0.0	
Pacific Koel (<em class="sci">Eudynamys orientalis</em>)	0.2	0.0833333	0.4	0.1333333	0.1428571	0.1111111	0.1818182	0.125	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2727273	0.375	0.4166667	0.3333333	0.2	0.25	0.5555556	0.5	0.375	0.0015	0.5555556	0.5	0.0	
Channel-billed Cuckoo (<em class="sci">Scythrops novaehollandiae</em>)	0.2	0.0833333	0.1	0.0	0.0714286	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0909091	0.0	0.0	0.0	0.0	0.0	0.3333333	0.0	0.25	0.0	0.0015	0.1666667	0.0909091	
Horsfield's Bronze-Cuckoo (<em class="sci">Chrysococcyx basalis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tawny Frogmouth (<em class="sci">Podargus strigoides</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.1111111	0.6666667	0.25	0.5	0.3333333	0.3333333	0.0909091	
White-throated Needletail (<em class="sci">Hirundapus caudacutus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	
Lewin's Rail (<em class="sci">Lewinia pectoralis</em>)	0.0	0.0	0.0	0.0666667	0.0714286	0.2222222	0.0	0.25	0.0	0.1818182	0.125	0.1538462	0.1111111	0.2	0.0588235	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.25	0.2222222	0.8333333	0.125	0.4	0.0909091	0.125	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1818182	
Buff-banded Rail (<em class="sci">Gallirallus philippensis</em>)	0.2	0.4166667	0.3	0.3333333	0.0714286	0.2222222	0.0909091	0.25	0.1428571	0.1818182	0.0	0.2307692	0.2222222	0.3	0.2941176	0.3571429	0.2222222	0.1	0.1111111	0.1428571	0.25	0.2	0.3333333	0.4	0.0	0.0	0.0	0.0	0.3	0.25	0.25	0.3333333	0.3333333	0.0015	0.6	0.2727273	0.0	0.1666667	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0015	0.3333333	0.1818182	
Dusky Moorhen (<em class="sci">Gallinula tenebrosa</em>)	0.8	0.6666667	0.9	1.0	1.0	1.0	1.0	0.875	0.9285714	0.9090909	1.0	1.0	0.8888889	0.9	1.0	1.0	0.8888889	1.0	0.8888889	0.8571429	1.0	0.8	0.6666667	0.8	0.75	1.0	1.0	1.0	0.7	1.0	1.0	0.8888889	1.0	1.0	0.9	0.9090909	1.0	0.9166667	1.0	1.0	1.0	1.0	0.6666667	1.0	1.0	0.7777778	1.0	0.8181818	
Eurasian Coot (<em class="sci">Fulica atra</em>)	0.8	0.75	0.9	0.8666667	1.0	1.0	1.0	0.875	0.8571429	0.9090909	1.0	1.0	0.8888889	1.0	1.0	1.0	1.0	1.0	0.7777778	0.8571429	1.0	0.8	0.6666667	0.8	0.75	1.0	1.0	0.75	0.7	1.0	1.0	0.8888889	1.0	0.875	1.0	0.8181818	1.0	0.9166667	1.0	0.6	1.0	1.0	0.6666667	1.0	1.0	0.8888889	0.8333333	0.9090909	
Australasian Swamphen (<em class="sci">Porphyrio melanotus</em>)	0.6	0.6666667	0.8	0.9333333	0.9285714	1.0	0.8181818	0.875	0.8571429	0.9090909	1.0	1.0	0.8888889	0.9	0.9411765	1.0	0.8888889	1.0	0.7777778	0.8571429	1.0	0.8	0.6666667	0.8	0.75	1.0	0.6666667	0.75	0.7	1.0	1.0	0.8888889	1.0	0.75	0.9	0.9090909	0.875	0.8333333	1.0	0.8	0.75	1.0	0.8333333	1.0	1.0	0.7777778	1.0	0.8181818	
Baillon's Crake (<em class="sci">Zapornia pusilla</em>)	0.4	0.0833333	0.2	0.3333333	0.0714286	0.0	0.0	0.375	0.0	0.1818182	0.0	0.0	0.0	0.0	0.0588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.2222222	0.0833333	0.0	
Spotless Crake (<em class="sci">Zapornia tabuensis</em>)	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0909091	0.0625	0.0	0.0909091	0.0	0.0	0.2222222	0.0	0.0588235	0.0	0.1111111	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.1111111	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pied Stilt (<em class="sci">Himantopus leucocephalus</em>)	0.0	0.4166667	0.1	0.3333333	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2142857	0.1111111	0.5	0.2222222	0.0	0.25	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.1666667	0.375	0.1	0.0909091	0.125	0.0	0.1666667	0.4	0.0	0.2222222	0.0	0.125	0.0015	0.2222222	0.1666667	0.0909091	
Masked Lapwing (<em class="sci">Vanellus miles</em>)	0.8	0.25	0.5	0.4	0.4285714	0.5555556	0.2727273	0.375	0.3571429	0.1818182	0.5	0.1538462	0.3333333	0.4	0.3529412	0.3571429	0.3333333	0.3	0.2222222	0.4285714	0.5	0.2	0.6666667	0.2	0.25	0.0	0.6666667	0.25	0.3	0.5	0.4166667	0.3333333	0.1666667	0.375	0.4	0.3636364	0.75	0.5	0.5	0.6	1.0	0.4444444	0.6666667	0.75	0.0	0.2222222	0.5	0.2727273	
Black-fronted Dotterel (<em class="sci">Elseyornis melanops</em>)	0.2	0.0833333	0.1	0.0	0.0714286	0.0	0.1818182	0.0625	0.0	0.0909091	0.125	0.1538462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.1666667	0.25	0.2	0.0909091	0.25	0.1666667	0.1666667	0.2	0.25	0.1111111	0.1666667	0.25	0.5	0.3333333	0.1666667	0.0	
Sharp-tailed Sandpiper (<em class="sci">Calidris acuminata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	0.0	0.1111111	0.1666667	0.0	0.0	0.0	0.0	0.0	
Latham's Snipe (<em class="sci">Gallinago hardwickii</em>)	0.2	0.1666667	0.3	0.4	0.2857143	0.5555556	0.1818182	0.4375	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.125	0.1666667	0.1666667	0.0015	0.0	0.2222222	0.1666667	0.25	0.0	0.0015	0.25	0.0909091	
Silver Gull (<em class="sci">Chroicocephalus novaehollandiae</em>)	0.0	0.4166667	0.3	0.1333333	0.0714286	0.2222222	0.0	0.125	0.0714286	0.0909091	0.5	0.1538462	0.3333333	0.1	0.1176471	0.0	0.4444444	0.5	0.3333333	0.1428571	0.0	0.2	0.0	0.4	0.25	0.5	0.3333333	0.25	0.2	0.0	0.4166667	0.3333333	0.3333333	0.625	0.4	0.5454545	0.25	0.5833333	0.5	0.4	0.25	0.5555556	0.6666667	0.375	0.0015	0.5555556	0.5833333	0.3636364	
Caspian Tern (<em class="sci">Hydroprogne caspia</em>)	0.0	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whiskered Tern (<em class="sci">Chlidonias hybrida</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Australasian Darter (<em class="sci">Anhinga novaehollandiae</em>)	0.0	0.0833333	0.1	0.0	0.0	0.3333333	0.0	0.0	0.0714286	0.0909091	0.375	0.2307692	0.0	0.2	0.4705882	0.6428571	0.0015	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.2	0.0	0.1111111	0.0	0.125	0.0	0.1111111	0.0	0.0	
Little Pied Cormorant (<em class="sci">Microcarbo melanoleucos</em>)	0.8	0.5833333	0.6	0.4	0.5714286	0.3333333	0.1818182	0.4375	0.3571429	0.2727273	0.5	0.2307692	0.4444444	0.4	0.5294118	0.6428571	0.4444444	0.5	0.3333333	0.2857143	0.0	0.0	0.3333333	0.0015	0.25	0.0	0.0	0.0	0.3	0.25	0.3333333	0.3333333	0.5	0.25	0.4	0.0909091	0.625	0.25	0.5	0.4	0.75	0.3333333	0.6666667	0.875	1.0	0.6666667	0.75	0.4545455	
Great Cormorant (<em class="sci">Phalacrocorax carbo</em>)	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.1	0.0	0.0	0.2222222	0.2	0.1111111	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0909091	
Little Black Cormorant (<em class="sci">Phalacrocorax sulcirostris</em>)	1.0	0.8333333	1.0	1.0	0.5714286	0.7777778	0.9090909	0.75	0.5714286	0.7272727	0.75	0.8461538	0.8888889	0.4	0.7647059	0.6428571	0.8888889	0.5	0.2222222	0.1428571	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.3	0.25	0.4166667	0.4444444	0.6666667	0.125	0.9	0.4545455	0.625	0.5	0.8333333	0.8	0.25	0.7777778	0.8333333	0.75	1.0	0.8888889	1.0	0.8181818	
Pied Cormorant (<em class="sci">Phalacrocorax varius</em>)	0.0	0.0833333	0.0	0.2666667	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1176471	0.0714286	0.1111111	0.0	0.0	0.0	0.0	0.2	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0833333	0.0	
Australian Pelican (<em class="sci">Pelecanus conspicillatus</em>)	0.2	0.1666667	0.1	0.2666667	0.5714286	0.3333333	0.3636364	0.3125	0.5714286	0.2727273	0.75	0.0769231	0.2222222	0.0	0.1176471	0.0714286	0.0	0.1	0.0	0.1428571	0.0	0.2	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0015	0.125	0.0833333	0.0	0.2	0.0	0.1111111	0.0	0.0	0.5	0.1111111	0.0	0.1818182	
Black-backed Bittern (<em class="sci">Ixobrychus dubius</em>)	0.0	0.0833333	0.0	0.1333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0	0.4	0.5882353	0.3571429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pacific Heron (<em class="sci">Ardea pacifica</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Egret (<em class="sci">Ardea alba</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0588235	0.0	0.4444444	0.4	0.0	0.2857143	0.25	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.1666667	0.0	0.0	0.0	0.0	0.0	
Intermediate Egret (<em class="sci">Ardea intermedia</em>)	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-faced Heron (<em class="sci">Egretta novaehollandiae</em>)	0.0	0.3333333	0.5	0.2	0.2142857	0.2222222	0.5454545	0.3125	0.3571429	0.3636364	0.5	0.3846154	0.2222222	0.6	0.2352941	0.7857143	0.7777778	0.7	0.5555556	0.4285714	0.75	0.2	0.0	0.2	0.25	0.0	0.3333333	0.0	0.0	0.25	0.3333333	0.3333333	0.1666667	0.25	0.5	0.5454545	0.25	0.5833333	0.6666667	0.6	0.75	0.5555556	0.3333333	0.0	0.0	0.2222222	0.4166667	0.2727273	
Little Egret (<em class="sci">Egretta garzetta</em>)	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333	0.1	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cattle Egret (<em class="sci">Bubulcus ibis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
