









Frequency of observations in the selected location(s).:
Number of taxa: 	219

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Maned Duck (<em class="sci">Chenonetta jubata</em>)	0.3170732	0.3050847	0.2909091	0.4415584	0.462963	0.4186047	0.3529412	0.4509804	0.2692308	0.1794872	0.5	0.3035714	0.5	0.4117647	0.1034483	0.175	0.2105263	0.2391304	0.2307692	0.3409091	0.3333333	0.3714286	0.5666667	0.3478261	0.4693878	0.4347826	0.5853659	0.5245902	0.46	0.5	0.2641509	0.2542373	0.3428571	0.1702128	0.1621622	0.1276596	0.0895522	0.0784314	0.1590909	0.1076923	0.1785714	0.1785714	0.2075472	0.1323529	0.2571429	0.3846154	0.0454545	0.2285714	
Australian Shoveler (<em class="sci">Spatula rhynchotis</em>)	0.0487805	0.0338983	0.0545455	0.012987	0.0	0.0	0.0392157	0.0392157	0.0576923	0.0512821	0.0384615	0.0357143	0.03125	0.0294118	0.0344828	0.05	0.0263158	0.1086957	0.1025641	0.1136364	0.0952381	0.0285714	0.0	0.0217391	0.0408163	0.0	0.0487805	0.0655738	0.06	0.0526316	0.0377358	0.0508475	0.0	0.0425532	0.027027	0.0212766	0.0149254	0.0015	0.0	0.0307692	0.0357143	0.0357143	0.0	0.0	0.0	0.0384615	0.0	0.0285714	
Pacific Black Duck (<em class="sci">Anas superciliosa</em>)	0.902439	0.9830508	0.9636364	0.987013	0.9814815	1.0	0.9803922	0.9803922	0.8653846	0.9487179	0.9230769	0.8928571	0.90625	0.9705882	0.9310345	0.925	0.8947368	0.9782609	0.8974359	0.9318182	0.8571429	1.0	0.8666667	0.8478261	0.9591837	0.9347826	0.9268293	0.9344262	0.92	0.9210526	0.8867925	0.9152542	0.8857143	0.9787234	0.9459459	0.9787234	0.880597	0.9607843	0.8636364	0.9076923	1.0	0.8928571	0.9622642	0.9411765	0.9428571	1.0	0.9090909	0.8285714	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.3414634	0.4237288	0.4181818	0.5714286	0.5740741	0.5348837	0.4705882	0.5686275	0.5384615	0.6153846	0.5769231	0.5535714	0.625	0.5	0.7241379	0.7	0.5789474	0.5217391	0.5897436	0.6818182	0.5238095	0.6571429	0.4666667	0.4347826	0.5714286	0.673913	0.7317073	0.5245902	0.52	0.6052632	0.4716981	0.6779661	0.6571429	0.5531915	0.5405405	0.4893617	0.2985075	0.5294118	0.5	0.4615385	0.7142857	0.3571429	0.4339623	0.5	0.4857143	0.6923077	0.6818182	0.2285714	
Mallard x Pacific Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x superciliosa</em>)	0.0731707	0.0677966	0.0	0.012987	0.037037	0.0	0.0196078	0.0196078	0.0576923	0.1538462	0.1153846	0.0892857	0.09375	0.1470588	0.2068966	0.1	0.0789474	0.0434783	0.025641	0.0681818	0.047619	0.0571429	0.0666667	0.0652174	0.0408163	0.0434783	0.0	0.0655738	0.02	0.0789474	0.0377358	0.1016949	0.1428571	0.212766	0.2162162	0.2340426	0.119403	0.2352941	0.1363636	0.1384615	0.25	0.0714286	0.0754717	0.0588235	0.0	0.0769231	0.0454545	0.1142857	
Gray Teal (<em class="sci">Anas gracilis</em>)	0.4390244	0.6101695	0.6181818	0.7272727	0.7037037	0.6046512	0.5686275	0.745098	0.5384615	0.7692308	0.5769231	0.4464286	0.5	0.4705882	0.5172414	0.575	0.4736842	0.5869565	0.3589744	0.5227273	0.6190476	0.5714286	0.5	0.4347826	0.4897959	0.5217391	0.5853659	0.7540984	0.66	0.5789474	0.490566	0.559322	0.6571429	0.7659574	0.7297297	0.7021277	0.5522388	0.7058824	0.5909091	0.6461538	0.6785714	0.5357143	0.4716981	0.5735294	0.6571429	0.8846154	0.6818182	0.3714286	
Chestnut Teal (<em class="sci">Anas castanea</em>)	0.097561	0.220339	0.2909091	0.2467532	0.2962963	0.2093023	0.254902	0.254902	0.2115385	0.2307692	0.2307692	0.1428571	0.15625	0.0882353	0.1034483	0.1	0.1578947	0.173913	0.0769231	0.0681818	0.047619	0.0571429	0.1333333	0.0869565	0.0612245	0.0869565	0.1463415	0.0655738	0.04	0.1578947	0.0943396	0.2881356	0.1142857	0.1914894	0.1351351	0.1489362	0.2537313	0.1372549	0.1136364	0.2153846	0.1428571	0.0892857	0.1132075	0.1470588	0.0857143	0.1923077	0.0909091	0.1142857	
teal sp. (<em class="sci">Anatidae sp. (teal sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149254	0.0	0.0	0.0153846	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	
Pink-eared Duck (<em class="sci">Malacorhynchus membranaceus</em>)	0.0	0.0	0.0181818	0.2077922	0.0925926	0.0232558	0.0	0.0392157	0.0	0.025641	0.0	0.0	0.0	0.0	0.0	0.0015	0.0263158	0.1956522	0.2820513	0.4545455	0.1904762	0.4857143	0.3333333	0.3478261	0.4489796	0.5217391	0.5853659	0.4754098	0.54	0.3947368	0.3962264	0.3898305	0.5428571	0.4255319	0.3243243	0.3191489	0.2537313	0.254902	0.3181818	0.2769231	0.4642857	0.0892857	0.0566038	0.1176471	0.0	0.0769231	0.0909091	0.0285714	
Hardhead (<em class="sci">Aythya australis</em>)	0.6341463	0.8644068	0.9272727	0.8961039	0.9259259	0.8604651	0.6862745	0.7843137	0.7884615	0.7179487	0.5769231	0.6607143	0.625	0.6470588	0.7241379	0.875	0.8684211	0.8695652	0.8205128	0.8863636	0.8571429	0.9428571	0.8333333	0.826087	0.877551	0.9130435	0.902439	0.8852459	0.9	0.7894737	0.8301887	0.8813559	0.8	0.893617	0.9459459	0.893617	0.6865672	0.8039216	0.7272727	0.7384615	0.8571429	0.5714286	0.6226415	0.8529412	0.8857143	0.9230769	0.8181818	0.7428571	
Musk Duck (<em class="sci">Biziura lobata</em>)	0.0243902	0.0169492	0.0181818	0.012987	0.0015	0.0232558	0.0	0.0	0.0192308	0.025641	0.1538462	0.0357143	0.0625	0.0588235	0.0	0.0015	0.0263158	0.0	0.0015	0.0454545	0.0	0.0	0.1	0.0217391	0.0204082	0.0434783	0.0	0.0327869	0.04	0.1052632	0.0566038	0.0508475	0.0	0.0212766	0.0540541	0.0212766	0.0149254	0.0196078	0.0454545	0.0461538	0.0	0.0178571	0.0188679	0.0441176	0.0571429	0.0384615	0.0454545	0.0571429	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	0.0847458	0.1272727	0.0	0.0	0.0697674	0.0392157	0.0392157	0.0384615	0.0769231	0.0	0.0535714	0.03125	0.0294118	0.0344828	0.025	0.0263158	0.0217391	0.0	0.0227273	0.047619	0.0571429	0.0666667	0.0434783	0.1428571	0.1304348	0.1463415	0.0491803	0.06	0.0263158	0.0188679	0.0677966	0.0285714	0.0212766	0.0	0.1702128	0.1044776	0.1176471	0.0909091	0.1846154	0.2142857	0.0892857	0.0943396	0.0735294	0.0285714	0.0769231	0.0454545	0.0	
Australian Brushturkey (<em class="sci">Alectura lathami</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Indian Peafowl (Domestic type) (<em class="sci">Pavo cristatus (Domestic type)</em>)	0.0243902	0.0169492	0.0181818	0.0	0.0	0.0	0.0	0.0196078	0.0192308	0.0512821	0.0384615	0.0	0.09375	0.0588235	0.0	0.0	0.0263158	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0327869	0.02	0.0526316	0.0188679	0.0677966	0.0	0.0425532	0.0540541	0.0425532	0.0298507	0.0	0.0454545	0.0923077	0.0357143	0.0178571	0.0188679	0.0294118	0.0	0.0384615	0.0	0.0857143	
Brown Quail (<em class="sci">Synoicus ypsilophorus</em>)	0.0	0.0338983	0.0545455	0.0519481	0.0	0.0232558	0.0588235	0.0	0.0015	0.0512821	0.0384615	0.0178571	0.0625	0.0294118	0.0344828	0.05	0.0263158	0.0217391	0.0	0.0	0.0	0.0285714	0.0	0.0217391	0.0408163	0.0	0.0	0.0327869	0.0015	0.0263158	0.0	0.0508475	0.0285714	0.0638298	0.027027	0.0212766	0.0298507	0.0196078	0.0	0.0307692	0.0357143	0.0357143	0.0377358	0.0441176	0.0	0.0	0.0015	0.0857143	
Stubble Quail (<em class="sci">Coturnix pectoralis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	
Australasian Grebe (<em class="sci">Tachybaptus novaehollandiae</em>)	0.2926829	0.2711864	0.3818182	0.4155844	0.4259259	0.5581395	0.4313725	0.6078431	0.4423077	0.6410256	0.5	0.5	0.625	0.7352941	0.862069	0.85	0.8421053	0.8478261	0.7435897	0.7727273	0.7619048	0.8857143	0.8	0.7826087	0.8163265	0.9130435	0.8780488	0.7868852	0.84	0.8157895	0.6603774	0.8305085	0.8285714	0.787234	0.7837838	0.6595745	0.4029851	0.6470588	0.5454545	0.5230769	0.6428571	0.3571429	0.3396226	0.4705882	0.4285714	0.5	0.4545455	0.3142857	
Hoary-headed Grebe (<em class="sci">Poliocephalus poliocephalus</em>)	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0512821	0.0	0.0	0.0285714	0.0	0.0217391	0.0408163	0.0434783	0.0	0.0163934	0.02	0.0	0.0566038	0.0	0.0	0.0	0.0	0.0	0.0149254	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Crested Grebe (<em class="sci">Podiceps cristatus</em>)	0.0	0.0	0.0	0.0	0.0185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
grebe sp. (<em class="sci">Podicipedidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.804878	0.9152542	0.8909091	0.9220779	0.8703704	0.8837209	0.8823529	0.9411765	0.8076923	0.9487179	0.8461538	0.7857143	0.9375	0.8823529	0.9310345	0.95	0.8947368	0.8913043	0.8205128	0.9090909	0.8095238	0.9428571	0.7333333	0.8043478	0.8571429	0.8913043	0.9268293	0.9180328	0.82	0.8421053	0.8490566	0.8813559	0.8285714	0.893617	0.8648649	0.9361702	0.7462687	0.9019608	0.7954545	0.8461538	0.8571429	0.6785714	0.8490566	0.8529412	0.7714286	0.9615385	0.8636364	0.8	
White-headed Pigeon (<em class="sci">Columba leucomela</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
African Collared-Dove (Domestic type or Ringed Turtle-Dove) (<em class="sci">Streptopelia roseogrisea (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0294118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Spotted Dove (<em class="sci">Streptopelia chinensis</em>)	0.6097561	0.7627119	0.6909091	0.7662338	0.7592593	0.7674419	0.7843137	0.8431373	0.6538462	0.8717949	0.7307692	0.7678571	0.75	0.7647059	0.862069	0.875	0.7105263	0.7608696	0.5897436	0.7045455	0.7142857	0.7142857	0.7	0.5434783	0.7142857	0.7391304	0.7560976	0.704918	0.7	0.7894737	0.6037736	0.7457627	0.7428571	0.7234043	0.7027027	0.8297872	0.5671642	0.6666667	0.5454545	0.6769231	0.8214286	0.4285714	0.6037736	0.6911765	0.6857143	0.7307692	0.7272727	0.5714286	
Common Bronzewing (<em class="sci">Phaps chalcoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Crested Pigeon (<em class="sci">Ocyphaps lophotes</em>)	0.8536585	0.9152542	0.9454545	0.961039	0.962963	0.9069767	0.8823529	0.9607843	0.8461538	1.0	0.8461538	0.8035714	0.90625	0.8529412	0.9310345	1.0	0.9210526	0.8695652	0.8717949	0.8409091	0.9047619	0.9428571	0.8666667	0.8043478	0.8163265	0.8913043	0.8292683	0.9180328	0.92	0.7894737	0.7924528	0.9152542	0.9428571	0.9361702	0.9189189	0.9148936	0.8208955	0.9019608	0.8181818	0.9230769	0.9642857	0.8214286	0.8490566	0.8970588	0.9142857	0.9230769	0.9545455	0.8285714	
Wonga Pigeon (<em class="sci">Leucosarcia melanoleuca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	
Bar-shouldered Dove (<em class="sci">Geopelia humeralis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
fruit-dove sp. (<em class="sci">Ptilinopus sp.</em>)	0.0	0.0	0.0	0.012987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Topknot Pigeon (<em class="sci">Lopholaimus antarcticus</em>)	0.0	0.0	0.0363636	0.012987	0.0185185	0.0465116	0.2156863	0.1176471	0.1153846	0.1538462	0.2307692	0.0535714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0169492	0.0	0.0425532	0.0015	0.0	0.0298507	0.0	0.0	0.0153846	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	
Pacific Koel (<em class="sci">Eudynamys orientalis</em>)	0.195122	0.1694915	0.1272727	0.1428571	0.0740741	0.0465116	0.1764706	0.0196078	0.0384615	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0212766	0.027027	0.0638298	0.119403	0.2745098	0.0909091	0.2153846	0.1428571	0.1964286	0.2075472	0.2352941	0.1714286	0.1923077	0.1363636	0.1714286	
Channel-billed Cuckoo (<em class="sci">Scythrops novaehollandiae</em>)	0.2926829	0.440678	0.2727273	0.1818182	0.2407407	0.1395349	0.0980392	0.0784314	0.0192308	0.0	0.0384615	0.0357143	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.106383	0.027027	0.1914894	0.238806	0.3333333	0.1818182	0.3076923	0.5357143	0.3214286	0.3962264	0.3823529	0.3428571	0.6153846	0.4545455	0.2857143	
Horsfield's Bronze-Cuckoo (<em class="sci">Chrysococcyx basalis</em>)	0.0243902	0.0169492	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0196078	0.0	0.0153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Shining Bronze-Cuckoo (<em class="sci">Chrysococcyx lucidus</em>)	0.0	0.0169492	0.0181818	0.0	0.0	0.0	0.0196078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pallid Cuckoo (<em class="sci">Cacomantis pallidus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	
Fan-tailed Cuckoo (<em class="sci">Cacomantis flabelliformis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227273	0.047619	0.0285714	0.0	0.0015	0.0204082	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0	0.0	
Brush Cuckoo (<em class="sci">Cacomantis variolosus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0153846	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0285714	
Tawny Frogmouth (<em class="sci">Podargus strigoides</em>)	0.3902439	0.5423729	0.4	0.5064935	0.4444444	0.6046512	0.5098039	0.6666667	0.5576923	0.7179487	0.6153846	0.5892857	0.46875	0.5294118	0.7241379	0.7	0.6578947	0.6304348	0.6153846	0.6363636	0.4761905	0.6	0.5	0.5	0.6734694	0.6521739	0.7317073	0.6393443	0.6	0.6842105	0.5283019	0.559322	0.6285714	0.5531915	0.5135135	0.5531915	0.4328358	0.6862745	0.4772727	0.3538462	0.4285714	0.4107143	0.3207547	0.3970588	0.4857143	0.6923077	0.5454545	0.1428571	
White-throated Needletail (<em class="sci">Hirundapus caudacutus</em>)	0.0487805	0.0338983	0.0363636	0.012987	0.0185185	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	
Pacific Swift (<em class="sci">Apus pacificus</em>)	0.0	0.0169492	0.0	0.012987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lewin's Rail (<em class="sci">Lewinia pectoralis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0285714	0.0015	0.0	0.0	
