









Frequency of observations in the selected location(s).:
Number of taxa: 	339

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Canada Goose (<em class="sci">Branta canadensis</em>)	0.503125	0.6278027	0.6441441	0.7087719	0.7837838	0.8309179	0.7639485	0.8398268	0.8150943	0.8894231	0.8828452	0.904	0.8848921	0.9031008	0.9328622	0.915212	0.8974359	0.9230769	0.9325397	0.9043928	0.9013605	0.8333333	0.8685714	0.9230769	0.8963415	0.9609375	0.92	0.8294574	0.8888889	0.8896552	0.8994083	0.7706767	0.8385417	0.8482759	0.8914286	0.7977099	0.7522523	0.6181818	0.7033493	0.6331522	0.6952381	0.6737288	0.6825397	0.6899225	0.6341463	0.6622517	0.625	0.4859438	
Domestic goose sp. (Domestic type) x Canada Goose (hybrid) (<em class="sci">Anser sp. (Domestic type) x Branta canadensis</em>)	0.00625	0.0	0.0045045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0060976	0.0078125	0.0066667	0.0116279	0.0065359	0.0137931	0.0	0.0	0.0	0.0	0.0	0.0038168	0.0	0.0	0.0	0.0027174	0.0047619	0.0	0.005291	0.0	0.0	0.0	0.0083333	0.0	
Cackling/Canada Goose (<em class="sci">Branta hutchinsii/canadensis</em>)	0.0	0.0044843	0.0015	0.0035088	0.009009	0.0048309	0.0042918	0.004329	0.0037736	0.0048077	0.0	0.0	0.0179856	0.0	0.0035336	0.0	0.0	0.0032051	0.0079365	0.005168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057143	0.0114504	0.009009	0.0227273	0.0095694	0.0054348	0.0095238	0.0127119	0.010582	0.0077519	0.0060976	0.0066225	0.0	0.0120482	
goose sp. (<em class="sci">Anser/Branta sp.</em>)	0.003125	0.0	0.0	0.0	0.0045045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	0.0	0.0	0.0	0.0	0.0	0.0039683	0.0	0.0	0.0039683	0.0	0.0054945	0.0	0.0	0.0066667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057143	0.0267176	0.0	0.0227273	0.0191388	0.0054348	0.0	0.0127119	0.005291	0.0	0.0	0.0	0.0	0.0	
Mute Swan (<em class="sci">Cygnus olor</em>)	0.003125	0.0089686	0.0135135	0.0035088	0.018018	0.0096618	0.0042918	0.008658	0.0037736	0.0048077	0.0083682	0.0	0.0071942	0.0015	0.0070671	0.0074813	0.0160256	0.0015	0.0079365	0.0077519	0.0	0.0079365	0.0	0.0054945	0.0121951	0.0	0.0066667	0.0	0.0196078	0.0137931	0.0059172	0.0037594	0.015625	0.0275862	0.0228571	0.0114504	0.0225225	0.0090909	0.0143541	0.0081522	0.0142857	0.0084746	0.015873	0.0193798	0.0182927	0.013245	0.0333333	0.0040161	
Trumpeter Swan (<em class="sci">Cygnus buccinator</em>)	0.3875	0.4887892	0.5	0.3649123	0.2117117	0.1642512	0.2145923	0.2077922	0.1773585	0.0048077	0.0041841	0.0026667	0.0035971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047847	0.0027174	0.047619	0.0381356	0.042328	0.3333333	0.4268293	0.4503311	0.5416667	0.562249	
Tundra Swan (<em class="sci">Cygnus columbianus</em>)	0.015625	0.0134529	0.009009	0.0015	0.0045045	0.0048309	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0353261	0.0015	0.0	0.010582	0.0077519	0.0	0.013245	0.0083333	0.0200803	
Trumpeter/Tundra Swan (<em class="sci">Cygnus buccinator/columbianus</em>)	0.0125	0.0179372	0.009009	0.0175439	0.0045045	0.0096618	0.0085837	0.0	0.0037736	0.0	0.0041841	0.0	0.0	0.0	0.0035336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108696	0.0095238	0.0084746	0.005291	0.0116279	0.0121951	0.013245	0.0083333	0.0240964	
Muscovy Duck (Domestic type) (<em class="sci">Cairina moschata (Domestic type)</em>)	0.009375	0.0	0.0	0.0070175	0.0045045	0.0144928	0.0	0.012987	0.0	0.0	0.0083682	0.0133333	0.0215827	0.0348837	0.0353357	0.0249377	0.0192308	0.025641	0.0277778	0.0310078	0.0238095	0.0634921	0.0571429	0.0274725	0.0487805	0.109375	0.0533333	0.0426357	0.0196078	0.0344828	0.0295858	0.0451128	0.0885417	0.0275862	0.0742857	0.0534351	0.0315315	0.0227273	0.0191388	0.0	0.0238095	0.0042373	0.005291	0.0077519	0.0060976	0.0	0.0	0.0240964	
Wood Duck (<em class="sci">Aix sponsa</em>)	0.715625	0.573991	0.6036036	0.5614035	0.5945946	0.5845411	0.6094421	0.5714286	0.3811321	0.3990385	0.4309623	0.4506667	0.4136691	0.379845	0.2402827	0.2493766	0.2339744	0.224359	0.4246032	0.5503876	0.6156463	0.6428571	0.64	0.6813187	0.695122	0.7578125	0.7266667	0.6317829	0.6862745	0.6551724	0.7159763	0.7030075	0.7135417	0.6827586	0.7314286	0.6793893	0.6396396	0.7318182	0.7272727	0.763587	0.7619048	0.7457627	0.6719577	0.6860465	0.7439024	0.5562914	0.6916667	0.6586345	
Blue-winged Teal (<em class="sci">Spatula discors</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212014	0.0972569	0.0961538	0.1602564	0.1984127	0.248062	0.1054422	0.0595238	0.0514286	0.032967	0.0182927	0.015625	0.0133333	0.0155039	0.0196078	0.0137931	0.0177515	0.0075188	0.0364583	0.062069	0.0114286	0.0229008	0.0045045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cinnamon Teal (<em class="sci">Spatula cyanoptera</em>)	0.0	0.0044843	0.0	0.0	0.0	0.0144928	0.0257511	0.021645	0.0301887	0.0384615	0.0292887	0.0373333	0.147482	0.2325581	0.3498233	0.5261845	0.6538462	0.6730769	0.6706349	0.620155	0.4727891	0.3095238	0.2742857	0.2472527	0.1158537	0.109375	0.2266667	0.1744186	0.1960784	0.1793103	0.183432	0.1954887	0.1458333	0.1172414	0.1428571	0.0572519	0.0315315	0.0227273	0.0143541	0.0108696	0.0333333	0.0042373	0.005291	0.003876	0.0182927	0.0066225	0.0	0.0080321	
Blue-winged x Cinnamon Teal (hybrid) (<em class="sci">Spatula discors x cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096154	0.0032051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged/Cinnamon Teal (<em class="sci">Spatula discors/cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032051	0.0	0.0079365	0.005168	0.0	0.0039683	0.0057143	0.0054945	0.0060976	0.0	0.0066667	0.0155039	0.0196078	0.0137931	0.0	0.0150376	0.0364583	0.0	0.0171429	0.0038168	0.009009	0.0	0.0047847	0.0027174	0.0	0.0	0.005291	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Spatula clypeata</em>)	0.890625	0.8475336	0.8918919	0.877193	0.8423423	0.8599034	0.8969957	0.8874459	0.9056604	0.8894231	0.9037657	0.9173333	0.9208633	0.8953488	0.8975265	0.9027431	0.7724359	0.5801282	0.452381	0.4341085	0.1054422	0.0833333	0.0228571	0.0164835	0.0365854	0.0234375	0.0533333	0.0155039	0.0196078	0.1034483	0.3254438	0.3496241	0.40625	0.5724138	0.6742857	0.7175573	0.7612613	0.8	0.8277512	0.8369565	0.8809524	0.9067797	0.8783069	0.8488372	0.9207317	0.794702	0.9083333	0.8955823	
Gadwall (<em class="sci">Mareca strepera</em>)	0.91875	0.8923767	0.8828829	0.8947368	0.9189189	0.8888889	0.8798283	0.8744589	0.8754717	0.8317308	0.8242678	0.8293333	0.8201439	0.8449612	0.8798587	0.9177057	0.9134615	0.9551282	0.9325397	0.9147287	0.9319728	0.8769841	0.9085714	0.8626374	0.7195122	0.6640625	0.6333333	0.5658915	0.5816993	0.5586207	0.6745562	0.6578947	0.7447917	0.8482759	0.8971429	0.8320611	0.8153153	0.8863636	0.8421053	0.8586957	0.847619	0.8940678	0.8412698	0.8914729	0.9146341	0.8278146	0.9083333	0.8835341	
Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.15	0.1479821	0.0810811	0.1052632	0.1666667	0.1014493	0.0858369	0.1385281	0.0867925	0.0961538	0.1004184	0.0506667	0.0395683	0.0116279	0.0141343	0.0024938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057143	0.0152672	0.0045045	0.0181818	0.0430622	0.1195652	0.1238095	0.0932203	0.1164021	0.0775194	0.1280488	0.0728477	0.1583333	0.1365462	
American Wigeon (<em class="sci">Mareca americana</em>)	0.86875	0.8744395	0.8738739	0.877193	0.8378378	0.8550725	0.8025751	0.8528139	0.8867925	0.8413462	0.7991632	0.7626667	0.5467626	0.4612403	0.3992933	0.3740648	0.3141026	0.1923077	0.1111111	0.1550388	0.1326531	0.1388889	0.0857143	0.1098901	0.0792683	0.078125	0.0866667	0.0775194	0.1111111	0.0896552	0.1242604	0.1541353	0.265625	0.3931034	0.5828571	0.5534351	0.6126126	0.7727273	0.7990431	0.8858696	0.847619	0.8898305	0.8042328	0.8914729	0.902439	0.8145695	0.8916667	0.8875502	
Gadwall x American Wigeon (hybrid) (<em class="sci">Mareca strepera x americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032051	0.0	0.0103359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian x American Wigeon (hybrid) (<em class="sci">Mareca penelope x americana</em>)	0.003125	0.0	0.009009	0.0	0.009009	0.0048309	0.0042918	0.004329	0.0037736	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047847	0.0081522	0.0190476	0.0084746	0.010582	0.0116279	0.0304878	0.0015	0.0083333	0.0281124	
Eurasian/American Wigeon (<em class="sci">Mareca penelope/americana</em>)	0.00625	0.0089686	0.0045045	0.0	0.0045045	0.0015	0.0	0.0	0.0037736	0.0048077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002584	0.0034014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114286	0.0	0.0	0.0	0.0143541	0.0015	0.0047619	0.0084746	0.005291	0.0	0.0060976	0.0	0.0083333	0.0160643	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.95	0.9327354	0.9144144	0.9192982	0.9189189	0.8888889	0.9399142	0.9047619	0.8830189	0.9375	0.9414226	0.9493333	0.9604317	0.9379845	0.9257951	0.9526185	0.9487179	0.9551282	0.9285714	0.9405685	0.9013605	0.8968254	0.8971429	0.9285714	0.9146341	0.9375	0.96	0.9341085	0.9084967	0.9655172	0.9230769	0.8909774	0.8854167	0.9517241	0.9314286	0.9465649	0.9234234	0.9272727	0.9282297	0.9211957	0.9238095	0.940678	0.8994709	0.8992248	0.9268293	0.8278146	0.9583333	0.935743	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.025	0.0358744	0.0315315	0.0105263	0.0135135	0.0144928	0.0171674	0.034632	0.0150943	0.0240385	0.0376569	0.0293333	0.028777	0.0271318	0.0282686	0.0374065	0.0320513	0.0320513	0.031746	0.0465116	0.0646259	0.0595238	0.0857143	0.0494505	0.0670732	0.1484375	0.0733333	0.0736434	0.0392157	0.0965517	0.0650888	0.0451128	0.0416667	0.0344828	0.08	0.0381679	0.0585586	0.0318182	0.0574163	0.0217391	0.0380952	0.029661	0.021164	0.0193798	0.0243902	0.0264901	0.0333333	0.0361446	
American Wigeon x Mallard (hybrid) (<em class="sci">Mareca americana x Anas platyrhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042373	0.0	0.0077519	0.0	0.0	0.0	0.0	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.2	0.1883408	0.3153153	0.2877193	0.1846847	0.1304348	0.1630901	0.1125541	0.109434	0.0480769	0.0125523	0.0133333	0.0107914	0.0155039	0.0176678	0.0249377	0.0128205	0.0096154	0.0119048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003876	0.0	0.0	0.0295858	0.0451128	0.0833333	0.1793103	0.2	0.1183206	0.1171171	0.1090909	0.1148325	0.0380435	0.0571429	0.1101695	0.0899471	0.1356589	0.2743902	0.2251656	0.2416667	0.1606426	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.71875	0.6726457	0.7927928	0.7824561	0.7432432	0.7777778	0.7725322	0.8138528	0.8	0.7980769	0.8284519	0.808	0.8201439	0.8178295	0.8515901	0.8428928	0.5	0.1634615	0.0634921	0.0180879	0.0068027	0.015873	0.0114286	0.010989	0.0060976	0.015625	0.02	0.0620155	0.0457516	0.1655172	0.2781065	0.3157895	0.3802083	0.4965517	0.5657143	0.5610687	0.5045045	0.6272727	0.6842105	0.6413043	0.7619048	0.7415254	0.6719577	0.6937984	0.75	0.7218543	0.7916667	0.7349398	
teal sp. (<em class="sci">Anatidae sp. (teal sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0042918	0.0	0.0	0.0	0.0	0.0026667	0.0	0.0	0.0	0.0	0.0032051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065359	0.0206897	0.0059172	0.0112782	0.015625	0.0068966	0.0114286	0.0038168	0.0045045	0.0181818	0.0191388	0.0	0.0047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.009375	0.0044843	0.009009	0.0105263	0.0	0.0048309	0.0042918	0.0	0.0037736	0.0048077	0.0	0.0026667	0.0	0.003876	0.0	0.0049875	0.0032051	0.0032051	0.0	0.0077519	0.0034014	0.0039683	0.0	0.010989	0.0182927	0.0234375	0.0266667	0.0348837	0.0522876	0.0482759	0.0295858	0.0225564	0.015625	0.0206897	0.04	0.0076336	0.0225225	0.0181818	0.0143541	0.0190217	0.0285714	0.0084746	0.0	0.0232558	0.0060976	0.0066225	0.0	0.0120482	
Canvasback (<em class="sci">Aythya valisineria</em>)	0.41875	0.3183857	0.2477477	0.1719298	0.3018018	0.2512077	0.2103004	0.2510823	0.2150943	0.1778846	0.1882845	0.112	0.057554	0.0116279	0.0318021	0.0299252	0.0096154	0.0032051	0.0039683	0.0	0.0	0.0	0.0	0.0	0.0121951	0.0078125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057143	0.0038168	0.009009	0.0727273	0.0813397	0.1711957	0.0761905	0.1016949	0.1534392	0.1511628	0.3231707	0.1854305	0.2	0.3333333	
Redhead (<em class="sci">Aythya americana</em>)	0.140625	0.2242152	0.1126126	0.1403509	0.2207207	0.2077295	0.1072961	0.1688312	0.109434	0.0865385	0.0753138	0.0213333	0.0107914	0.0077519	0.024735	0.0199501	0.0032051	0.0	0.0015	0.0077519	0.0034014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0	0.0038168	0.018018	0.0090909	0.0	0.0597826	0.047619	0.0381356	0.0634921	0.0426357	0.097561	0.0529801	0.125	0.184739	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.70625	0.7443946	0.7207207	0.7649123	0.7162162	0.7487923	0.6609442	0.6753247	0.6188679	0.7019231	0.6903766	0.752	0.6834532	0.6627907	0.664311	0.59601	0.5416667	0.3076923	0.1547619	0.1524548	0.0986395	0.0198413	0.0171429	0.0	0.0	0.0390625	0.0066667	0.0155039	0.0196078	0.0137931	0.0177515	0.0263158	0.046875	0.2137931	0.2914286	0.1946565	0.3243243	0.2454545	0.3492823	0.486413	0.5428571	0.5550847	0.5449735	0.4922481	0.6646341	0.5364238	0.4666667	0.6506024	
Tufted Duck (<em class="sci">Aythya fuligula</em>)	0.0	0.0	0.0	0.0	0.1306306	0.0676329	0.0	0.004329	0.0015	0.0	0.0041841	0.0	0.0	0.003876	0.0035336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.128125	0.1076233	0.1171171	0.0842105	0.1531532	0.0724638	0.0729614	0.0865801	0.1018868	0.0817308	0.0920502	0.088	0.1115108	0.0310078	0.0742049	0.0648379	0.0641026	0.0192308	0.0079365	0.0103359	0.0	0.0	0.0	0.0	0.0060976	0.0	0.0	0.0	0.0	0.062069	0.035503	0.0075188	0.0	0.0206897	0.0742857	0.0381679	0.0225225	0.0681818	0.062201	0.0543478	0.0333333	0.0508475	0.0634921	0.0581395	0.0914634	0.0662252	0.1166667	0.1164659	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.28125	0.2869955	0.2747748	0.2315789	0.3513514	0.3043478	0.2746781	0.2510823	0.245283	0.2163462	0.3054393	0.3173333	0.2410072	0.2325581	0.3321555	0.2369077	0.2051282	0.1121795	0.0674603	0.0723514	0.0068027	0.0039683	0.0	0.010989	0.0182927	0.0078125	0.0066667	0.0116279	0.0065359	0.0	0.0059172	0.0	0.0052083	0.0068966	0.0228571	0.0381679	0.0900901	0.1136364	0.1244019	0.1657609	0.1904762	0.220339	0.1851852	0.1627907	0.2804878	0.1589404	0.2166667	0.248996	
Ring-necked Duck x Lesser Scaup (hybrid) (<em class="sci">Aythya collaris x affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.06875	0.0762332	0.0900901	0.0701754	0.1261261	0.0869565	0.0944206	0.0909091	0.0679245	0.0480769	0.0962343	0.0853333	0.0899281	0.0697674	0.0848057	0.0698254	0.0416667	0.0320513	0.0238095	0.0103359	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114286	0.0038168	0.0225225	0.0409091	0.0526316	0.0434783	0.0666667	0.0466102	0.015873	0.0310078	0.0487805	0.0331126	0.0666667	0.0843373	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.015625	0.0224215	0.009009	0.0070175	0.009009	0.0	0.0214592	0.004329	0.0075472	0.0096154	0.0251046	0.0133333	0.0143885	0.0077519	0.0106007	0.0149626	0.0160256	0.0064103	0.0119048	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.003876	0.0	0.0	0.0	0.0	0.0	0.0068966	0.0057143	0.0038168	0.0045045	0.0090909	0.0334928	0.0190217	0.0238095	0.0127119	0.021164	0.0155039	0.0182927	0.0	0.0166667	0.0120482	
Harlequin Duck (<em class="sci">Histrionicus histrionicus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075472	0.0	0.0	0.0	0.0035971	0.0	0.0	0.0049875	0.0032051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0135135	0.0136364	0.0191388	0.0	0.0	0.0	0.005291	0.0	0.0	0.0015	0.0	0.0	
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	0.0	0.0	0.0015	0.0032051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Scoter (<em class="sci">Melanitta americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095694	0.0027174	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
