









Frequency of observations in the selected location(s).:
Number of taxa: 	218

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	48.0	26.0	39.0	60.0	31.0	31.0	39.0	47.0	42.0	28.0	43.0	59.0	29.0	23.0	37.0	36.0	28.0	45.0	37.0	46.0	27.0	28.0	19.0	39.0	14.0	15.0	24.0	23.0	20.0	20.0	13.0	24.0	11.0	10.0	15.0	28.0	24.0	12.0	19.0	29.0	33.0	10.0	13.0	24.0	19.0	18.0	43.0	51.0	

Cinnamon Teal (<em class="sci">Spatula cyanoptera</em>)	0.0	0.0	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Spatula clypeata</em>)	0.3541667	0.4230769	0.3333333	0.4	0.4516129	0.2903226	0.5384615	0.5531915	0.3571429	0.3214286	0.2093023	0.2711864	0.3103448	0.1304348	0.027027	0.0833333	0.0357143	0.0222222	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.2	0.2142857	0.1666667	0.25	0.1052632	0.4137931	0.3636364	0.5	0.6153846	0.375	0.3157895	0.5	0.372093	0.3137255	
Gadwall (<em class="sci">Mareca strepera</em>)	0.4583333	0.5384615	0.4358974	0.35	0.5483871	0.483871	0.5128205	0.6170213	0.452381	0.4642857	0.5348837	0.5254237	0.4827586	0.5652174	0.4864865	0.4166667	0.6071429	0.6	0.5135135	0.5	0.4444444	0.4642857	0.4210526	0.2820513	0.0714286	0.2	0.0833333	0.0	0.1	0.15	0.0769231	0.0833333	0.3636364	0.3	0.3333333	0.3214286	0.2916667	0.3333333	0.3684211	0.4482759	0.3030303	0.3	0.7692308	0.375	0.3684211	0.4444444	0.372093	0.372549	
Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.0	0.0	0.0	0.0	0.0322581	0.0322581	0.0	0.0212766	0.047619	0.0357143	0.0	0.0169492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Wigeon (<em class="sci">Mareca americana</em>)	0.2708333	0.3846154	0.2820513	0.3666667	0.3225806	0.2903226	0.4871795	0.4680851	0.2619048	0.3571429	0.255814	0.2372881	0.1034483	0.0869565	0.0540541	0.0277778	0.0357143	0.0	0.0	0.0217391	0.0	0.0357143	0.0	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.1666667	0.1666667	0.2631579	0.2758621	0.2727273	0.5	0.3846154	0.2916667	0.2631579	0.1111111	0.2790698	0.2745098	
Eurasian x American Wigeon (hybrid) (<em class="sci">Mareca penelope x americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.0	0.0	
Eurasian/American Wigeon (<em class="sci">Mareca penelope/americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0322581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.5416667	0.7692308	0.7692308	0.5833333	0.6129032	0.5806452	0.8717949	0.8297872	0.6666667	0.6428571	0.7906977	0.7457627	0.6896552	0.7826087	0.7837838	0.6666667	0.6785714	0.8	0.6216216	0.6086957	0.5555556	0.5357143	0.5263158	0.6153846	0.5714286	0.4	0.4583333	0.4347826	0.55	0.65	0.5384615	0.4583333	0.6363636	0.6	0.3333333	0.5357143	0.5	0.5	0.5789474	0.6206897	0.4848485	0.6	0.8461538	0.5833333	0.5263158	0.6666667	0.6046512	0.5686275	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.0208333	0.0	0.0769231	0.0666667	0.0322581	0.0645161	0.2564103	0.1914894	0.1190476	0.0714286	0.0	0.1186441	0.0689655	0.0434783	0.0540541	0.0	0.0357143	0.0888889	0.0540541	0.0217391	0.037037	0.0714286	0.1578947	0.0512821	0.0	0.2	0.0	0.0	0.0	0.1	0.0769231	0.0416667	0.0909091	0.0	0.0	0.0714286	0.0833333	0.1666667	0.0	0.0689655	0.0606061	0.0	0.0	0.0416667	0.0526316	0.1666667	0.0697674	0.0588235	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.0208333	0.0769231	0.025641	0.0666667	0.1290323	0.0	0.1025641	0.0425532	0.0714286	0.0714286	0.0697674	0.0338983	0.0344828	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.0	0.0930233	0.0980392	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.2916667	0.5769231	0.4615385	0.4	0.4193548	0.3548387	0.7179487	0.6170213	0.452381	0.2857143	0.3023256	0.220339	0.1034483	0.0869565	0.027027	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.1071429	0.125	0.1666667	0.1052632	0.4137931	0.2424242	0.4	0.5384615	0.3333333	0.1052632	0.5	0.372093	0.372549	
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback (<em class="sci">Aythya valisineria</em>)	0.0625	0.0384615	0.0015	0.0333333	0.0645161	0.0	0.0512821	0.0	0.047619	0.0357143	0.0232558	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0606061	0.2	0.0769231	0.0	0.0	0.0555556	0.0697674	0.1176471	
Redhead (<em class="sci">Aythya americana</em>)	0.0	0.0015	0.0	0.05	0.0322581	0.0322581	0.0	0.0	0.0	0.0	0.0	0.0169492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0196078	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.25	0.3076923	0.3076923	0.2	0.4516129	0.1935484	0.2307692	0.2340426	0.2142857	0.1785714	0.2093023	0.1864407	0.1724138	0.3913043	0.1621622	0.1944444	0.1071429	0.0222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0833333	0.1052632	0.0689655	0.030303	0.2	0.2307692	0.1666667	0.2105263	0.1666667	0.2093023	0.1960784	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.0416667	0.0769231	0.0512821	0.0666667	0.1290323	0.0	0.0769231	0.0	0.0238095	0.0714286	0.0232558	0.0169492	0.0689655	0.0869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0769231	0.0	0.0	0.0015	0.0	0.0588235	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.1875	0.2307692	0.1282051	0.1166667	0.2258065	0.0645161	0.2307692	0.1276596	0.1428571	0.1428571	0.0232558	0.1016949	0.0689655	0.0434783	0.1351351	0.0555556	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0606061	0.2	0.0	0.0416667	0.0526316	0.0015	0.0930233	0.1568627	
