









Frequency of observations in the selected location(s).:
Number of taxa: 	349

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.0324675	0.030303	0.015748	0.0	0.0128205	0.0714286	0.0087719	0.018018	0.0194175	0.009901	0.0067568	0.0	0.0084746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086207	0.0	0.0183486	0.031746	
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0519481	0.0378788	0.0787402	0.0634921	0.025641	0.0178571	0.1052632	0.0990991	0.0776699	0.049505	0.027027	0.0215054	0.0084746	0.0	0.0	0.0116279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005814	0.0	0.0	0.0	0.0135135	0.0086207	0.0131579	0.0183486	0.0952381	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091743	0.0	
King Eider (<em class="sci">Somateria spectabilis</em>)	0.0	0.0	0.0	0.047619	0.0641026	0.125	0.0175439	0.018018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Eider (<em class="sci">Somateria mollissima</em>)	0.0	0.0075758	0.007874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081967	0.0232558	0.0	0.0	0.0	0.0	0.0431034	0.0131579	0.0091743	0.015873	
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0064935	0.030303	0.0	0.0	0.0	0.0357143	0.0	0.0	0.0194175	0.0	0.0	0.0	0.0084746	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0409836	0.0116279	0.0	0.0	0.0	0.0045045	0.0	0.0	0.0	0.0079365	
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0064935	0.0	0.015748	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0067568	0.0	0.0084746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153846	0.0	0.0	0.0225225	0.0086207	0.0394737	0.0	0.0079365	
Black Scoter (<em class="sci">Melanitta americana</em>)	0.012987	0.0	0.007874	0.0	0.0128205	0.0	0.0175439	0.0	0.0194175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0149254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131579	0.0366972	0.0079365	
scoter sp. (<em class="sci">Melanitta sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0084746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045045	0.0	0.0	0.0	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.2987013	0.2727273	0.3070866	0.2698413	0.2564103	0.3035714	0.254386	0.2252252	0.2621359	0.1485149	0.1148649	0.1021505	0.0423729	0.0121951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0225225	0.0431034	0.0921053	0.1834862	0.1428571	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.6298701	0.6969697	0.6692913	0.6825397	0.6666667	0.7142857	0.7368421	0.6306306	0.592233	0.5940594	0.4459459	0.4946237	0.4745763	0.4268293	0.2063492	0.127907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005814	0.0923077	0.225	0.2142857	0.2702703	0.5086207	0.5131579	0.6146789	0.5555556	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.1298701	0.1590909	0.1023622	0.1746032	0.2435897	0.1785714	0.2105263	0.0990991	0.1165049	0.029703	0.0472973	0.0107527	0.0084746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045045	0.0431034	0.0394737	0.1009174	0.1349206	
Barrow's Goldeneye (<em class="sci">Bucephala islandica</em>)	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0087719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0258621	0.0	0.0	0.0	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.0064935	0.0	0.007874	0.0	0.0128205	0.0	0.0	0.009009	0.0097087	0.009901	0.0337838	0.0322581	0.0169492	0.0121951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086207	0.0	0.0183486	0.0079365	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053763	0.0	0.0	0.0	0.0116279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079365	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.6688312	0.7045455	0.6299213	0.6111111	0.5769231	0.6785714	0.6578947	0.5945946	0.5825243	0.5445545	0.4256757	0.4784946	0.559322	0.5243902	0.2698413	0.255814	0.12	0.1123596	0.0416667	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0461538	0.1125	0.0555556	0.1306306	0.3362069	0.4868421	0.5963303	0.5793651	
Common/Red-breasted Merganser (<em class="sci">Mergus merganser/serrator</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009009	0.0	0.0	0.0	0.0053763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.038961	0.0909091	0.0551181	0.0238095	0.0128205	0.0357143	0.0614035	0.036036	0.0097087	0.009901	0.0067568	0.016129	0.0	0.0121951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008547	0.0163934	0.0	0.0153846	0.0125	0.0	0.0045045	0.0172414	0.0263158	0.0275229	0.015873	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	0.0075758	0.007874	0.0079365	0.0	0.0	0.0	0.0	0.0	0.019802	0.0202703	0.0107527	0.0084746	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025641	0.0181818	0.0	0.0	0.0149254	0.0	0.0	0.0	0.0	0.0	0.0088496	0.008547	0.0	0.0	0.0	0.0	0.0238095	0.018018	0.0086207	0.0	0.0183486	0.0079365	
Ring-necked Pheasant (<em class="sci">Phasianus colchicus</em>)	0.0064935	0.0	0.0	0.0015	0.0128205	0.0	0.0	0.018018	0.0485437	0.039604	0.0878378	0.1290323	0.1864407	0.1463415	0.4444444	0.4651163	0.44	0.3258427	0.3333333	0.3	0.3478261	0.2702703	0.21875	0.254902	0.1176471	0.0810811	0.0512821	0.1090909	0.0238095	0.0555556	0.0447761	0.0310559	0.0235294	0.0117647	0.0277778	0.018018	0.0176991	0.042735	0.0163934	0.0406977	0.0307692	0.0375	0.0079365	0.0225225	0.0086207	0.0263158	0.0366972	0.0079365	
Pied-billed Grebe (<em class="sci">Podilymbus podiceps</em>)	0.0	0.0075758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053763	0.0084746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0079365	
Horned Grebe (<em class="sci">Podiceps auritus</em>)	0.2662338	0.3939394	0.4566929	0.484127	0.474359	0.5892857	0.6052632	0.5045045	0.4757282	0.4554455	0.2905405	0.3978495	0.5254237	0.3902439	0.1746032	0.0116279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0461538	0.0375	0.031746	0.027027	0.137931	0.1447368	0.2844037	0.2380952	
Red-necked Grebe (<em class="sci">Podiceps grisegena</em>)	0.0519481	0.0984848	0.0551181	0.047619	0.0769231	0.0357143	0.0964912	0.018018	0.1067961	0.039604	0.0337838	0.1021505	0.0423729	0.0121951	0.0	0.0465116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0733945	0.0714286	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.4545455	0.4772727	0.4645669	0.3174603	0.4102564	0.3214286	0.4649123	0.4684685	0.4174757	0.3960396	0.4391892	0.4462366	0.559322	0.5731707	0.4920635	0.6627907	0.62	0.5168539	0.5833333	0.7	0.5652174	0.6216216	0.71875	0.7058824	0.6470588	0.5675676	0.5641026	0.7090909	0.6428571	0.7037037	0.7014925	0.5341615	0.5882353	0.5647059	0.5972222	0.5945946	0.6548673	0.6068376	0.5081967	0.5406977	0.5230769	0.5125	0.5	0.4774775	0.4655172	0.5131579	0.4311927	0.452381	
Mourning Dove (<em class="sci">Zenaida macroura</em>)	0.2402597	0.219697	0.1574803	0.1111111	0.1025641	0.125	0.1666667	0.2972973	0.2330097	0.4257426	0.4864865	0.5215054	0.6355932	0.597561	0.5396825	0.6046512	0.58	0.5505618	0.6666667	0.65	0.6956522	0.7567568	0.75	0.8823529	0.8235294	0.7567568	0.7179487	0.8181818	0.7380952	0.7592593	0.8358209	0.7515528	0.7294118	0.6941176	0.7916667	0.7567568	0.7433628	0.7435897	0.7377049	0.6918605	0.7538462	0.6625	0.5793651	0.6126126	0.5862069	0.5394737	0.412844	0.2460317	
