









Frequency of observations in the selected location(s).:
Number of taxa: 	322

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
American Black Duck (<em class="sci">Anas rubripes</em>)	0.9166667	1.0	0.90625	0.95	0.8	0.9047619	0.9310345	0.9583333	0.96	0.7894737	0.8947368	0.890625	0.8571429	0.75	0.5576923	0.2708333	0.2285714	0.1333333	0.0892857	0.0714286	0.0322581	0.1333333	0.0625	0.1052632	0.0	0.0357143	0.0588235	0.037037	0.047619	0.1818182	0.0952381	0.2380952	0.3513514	0.4230769	0.6041667	0.7115385	0.6875	0.8	0.7619048	0.875	0.7906977	0.8837209	0.84375	0.8958333	0.9473684	0.962963	0.8787879	0.7307692	
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.0555556	0.0526316	0.09375	0.1	0.1333333	0.0952381	0.0689655	0.0416667	0.08	0.0526316	0.0263158	0.078125	0.0	0.0	0.0	0.0208333	0.0	0.0	0.0178571	0.0535714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0416667	0.0465116	0.0232558	0.0625	0.0208333	0.0526316	0.037037	0.0	0.0769231	
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0204082	0.0	0.0	0.0625	0.0571429	0.0222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0	0.0208333	0.0384615	0.0	0.0222222	0.0	0.0138889	0.0232558	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.0277778	0.0526316	0.03125	0.125	0.1	0.0952381	0.0344828	0.0	0.2	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015873	0.0138889	0.0	0.0465116	0.0625	0.0625	0.0526316	0.0740741	0.1212121	0.0769231	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.04	0.0	0.0789474	0.0625	0.0204082	0.0416667	0.0576923	0.0	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0222222	0.031746	0.0694444	0.0232558	0.0	0.03125	0.0208333	0.0	0.0	0.0606061	0.0	
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback (<em class="sci">Aythya valisineria</em>)	0.0	0.1052632	0.03125	0.0	0.0	0.0	0.0	0.0416667	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Redhead (<em class="sci">Aythya americana</em>)	0.0	0.0	0.0625	0.075	0.0666667	0.0	0.0344828	0.0	0.04	0.0263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.0	0.0	0.0	0.0	0.0333333	0.047619	0.0344828	0.0	0.0	0.0263158	0.0526316	0.03125	0.0204082	0.0416667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037	0.0	0.0	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.3888889	0.5789474	0.5	0.425	0.6	0.3809524	0.6206897	0.625	0.64	0.3684211	0.4736842	0.28125	0.1836735	0.0625	0.0769231	0.0416667	0.0285714	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.03125	0.0222222	0.015873	0.0277778	0.0	0.0	0.09375	0.1875	0.2105263	0.2222222	0.2121212	0.3846154	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.25	0.3684211	0.46875	0.25	0.3	0.3809524	0.4137931	0.4166667	0.4	0.2894737	0.3947368	0.171875	0.1836735	0.1458333	0.0384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0138889	0.0	0.0465116	0.03125	0.0625	0.1052632	0.1481481	0.1212121	0.0384615	
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0277778	0.0	0.0625	0.025	0.1333333	0.1428571	0.1034483	0.0833333	0.2	0.1578947	0.0526316	0.125	0.1836735	0.0416667	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0465116	0.0	0.0	0.0	0.0	0.0	0.0384615	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Eider (<em class="sci">Somateria mollissima</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0909091	0.0384615	
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0277778	0.0	0.0	0.125	0.1	0.1428571	0.1034483	0.125	0.0	0.0	0.0526316	0.078125	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0138889	0.0232558	0.0	0.03125	0.0625	0.0	0.0740741	0.030303	0.0384615	
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015873	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0740741	0.0	0.0384615	
Black Scoter (<em class="sci">Melanitta americana</em>)	0.0833333	0.0526316	0.0015	0.125	0.0	0.0	0.0344828	0.0416667	0.0	0.0	0.0526316	0.109375	0.0612245	0.0	0.0384615	0.0416667	0.0857143	0.0222222	0.0	0.0357143	0.0645161	0.2	0.0625	0.0526316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0138889	0.0232558	0.0232558	0.03125	0.0416667	0.1578947	0.0740741	0.0	0.1153846	
Surf/Black Scoter (<em class="sci">Melanitta perspicillata/americana</em>)	0.0277778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0263158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	
scoter sp. (<em class="sci">Melanitta sp.</em>)	0.0277778	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.1666667	0.2631579	0.1875	0.175	0.2333333	0.1428571	0.2413793	0.2916667	0.24	0.1052632	0.0789474	0.140625	0.0408163	0.0625	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.125	0.1052632	0.1176471	0.0357143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0	0.0740741	0.0909091	0.1153846	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.8888889	1.0	0.875	0.875	0.8	0.8571429	1.0	0.9166667	0.96	0.7894737	0.8421053	0.9375	0.8571429	0.875	0.6153846	0.4791667	0.2	0.0666667	0.0178571	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0952381	0.2361111	0.627907	0.8139535	0.96875	0.875	0.9473684	0.9259259	0.8787879	0.9615385	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.2222222	0.1578947	0.15625	0.275	0.3333333	0.4761905	0.4137931	0.4583333	0.28	0.0526316	0.1315789	0.078125	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0606061	0.1153846	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.4166667	0.4210526	0.3125	0.5	0.2666667	0.2857143	0.4137931	0.4166667	0.32	0.2368421	0.2894737	0.265625	0.1020408	0.0625	0.1153846	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0930233	0.2093023	0.3125	0.375	0.3684211	0.4074074	0.4242424	0.3076923	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.8333333	0.9473684	0.8125	0.8	0.7666667	0.6666667	0.862069	0.8333333	0.88	0.7368421	0.7631579	0.71875	0.6734694	0.625	0.5961538	0.5	0.5428571	0.2	0.0714286	0.1607143	0.0967742	0.1333333	0.1875	0.0526316	0.2352941	0.1071429	0.0882353	0.0740741	0.047619	0.0909091	0.047619	0.0238095	0.027027	0.0384615	0.0	0.0	0.0	0.0222222	0.015873	0.0138889	0.0697674	0.1860465	0.28125	0.4583333	0.5789474	0.5925926	0.7878788	0.6538462	
Common/Red-breasted Merganser (<em class="sci">Mergus merganser/serrator</em>)	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.2777778	0.2631579	0.25	0.225	0.1666667	0.2857143	0.2413793	0.2916667	0.24	0.0526316	0.1052632	0.09375	0.0	0.0208333	0.0	0.0416667	0.0	0.0	0.0	0.0535714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0697674	0.0697674	0.09375	0.0625	0.1578947	0.2222222	0.1212121	0.1538462	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.04	0.0015	0.0	0.0	0.0	0.0208333	0.0	0.0208333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0465116	0.0	0.0	0.0	0.0	0.037037	0.0	0.0384615	
Ring-necked Pheasant (<em class="sci">Phasianus colchicus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0408163	0.0208333	0.0384615	0.0625	0.0571429	0.0666667	0.0	0.0535714	0.0645161	0.1333333	0.125	0.0526316	0.1764706	0.1071429	0.0882353	0.037037	0.047619	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	
Pied-billed Grebe (<em class="sci">Podilymbus podiceps</em>)	0.2777778	0.1578947	0.25	0.175	0.1666667	0.0952381	0.2758621	0.2083333	0.32	0.1842105	0.2105263	0.140625	0.0612245	0.0833333	0.0	0.0833333	0.0	0.0444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0384615	0.0625	0.0192308	0.0	0.0222222	0.015873	0.0555556	0.0697674	0.1162791	0.1875	0.0416667	0.1578947	0.037037	0.1818182	0.2307692	
Horned Grebe (<em class="sci">Podiceps auritus</em>)	0.1111111	0.3684211	0.3125	0.375	0.5	0.5714286	0.7241379	0.75	0.52	0.3947368	0.6578947	0.65625	0.5102041	0.3958333	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.03125	0.0416667	0.0526316	0.1111111	0.1212121	0.1538462	
Red-necked Grebe (<em class="sci">Podiceps grisegena</em>)	0.0	0.0	0.0	0.0	0.0333333	0.0	0.0	0.0	0.0	0.0	0.0789474	0.03125	0.0408163	0.0208333	0.0384615	0.0208333	0.0285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.1333333	0.0	0.0	0.0232558	0.0232558	0.0	0.0208333	0.0	0.0	0.0	0.0	
grebe sp. (<em class="sci">Podicipedidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.5833333	0.8947368	0.53125	0.575	0.6666667	0.6666667	0.6896552	0.6666667	0.68	0.5	0.7631579	0.578125	0.7142857	0.6666667	0.6538462	0.8541667	0.8571429	0.8444444	0.75	0.7678571	0.8709677	0.9333333	0.8125	0.8421053	0.9411765	0.75	0.8823529	0.8888889	0.8095238	0.8636364	0.7619048	0.7857143	0.8648649	0.9230769	0.8541667	0.7884615	0.84375	0.7555556	0.7936508	0.75	0.744186	0.7906977	0.71875	0.6666667	0.5789474	0.7407407	0.5454545	0.5	
Mourning Dove (<em class="sci">Zenaida macroura</em>)	0.3055556	0.0526316	0.15625	0.075	0.1333333	0.1428571	0.2413793	0.375	0.12	0.1578947	0.4210526	0.421875	0.6326531	0.4791667	0.5576923	0.7916667	0.7428571	0.6888889	0.6785714	0.8035714	0.9354839	1.0	0.9375	0.8947368	0.9411765	0.8214286	0.9117647	0.8518519	0.9047619	0.8636364	0.9047619	0.9285714	0.9189189	1.0	0.8958333	0.8653846	0.84375	0.8222222	0.8095238	0.7777778	0.6744186	0.7209302	0.5	0.4375	0.4210526	0.4814815	0.3939394	0.3076923	
Yellow-billed Cuckoo (<em class="sci">Coccyzus americanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222222	0.0357143	0.0535714	0.0645161	0.1333333	0.0	0.0	0.1176471	0.0	0.0	0.0	0.0	0.0	0.0952381	0.0714286	0.0810811	0.1923077	0.0015	0.0384615	0.0	0.0666667	0.1111111	0.0972222	0.0465116	0.0	0.03125	0.0	0.0	0.0	0.0	0.0	
Black-billed Cuckoo (<em class="sci">Coccyzus erythropthalmus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0535714	0.0357143	0.0967742	0.0	0.0	0.0	0.0588235	0.0	0.0	0.037037	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.03125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
