









Frequency of observations in the selected location(s).:
Number of taxa: 	213

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.3333333	0.25	0.5	0.6666667	0.75	0.25	0.3333333	0.7916667	0.5	0.5	1.0	0.8	0.6666667	0.0	0.0	0.0	0.0	0.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.25	0.125	0.2173913	0.3888889	0.2666667	0.2857143	0.1538462	0.5	0.6	0.1666667	0.1666667	0.6666667	0.6923077	0.5714286	1.0	0.6666667	0.25	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Duck (<em class="sci">Anas rubripes</em>)	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.0	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.1666667	0.0	0.0015	0.0015	0.4285714	0.0015	0.0	0.0	
Redhead (<em class="sci">Aythya americana</em>)	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.1666667	0.0015	0.125	0.0	0.0	0.25	0.1666667	0.0416667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3076923	0.2857143	1.0	0.0	0.0	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.25	0.1666667	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.1428571	0.0015	0.0	0.0015	
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.0	0.0	0.25	0.0	0.0	0.25	0.1666667	0.0833333	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0555556	0.0666667	0.0	0.0	0.0714286	0.0666667	0.0	0.0	0.0015	0.0769231	0.0	0.0	0.0015	0.0	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.0	0.0	0.0	0.0	0.0	0.25	0.1666667	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0833333	0.0	0.0769231	0.0	0.0	0.0	0.25	
Pied-billed Grebe (<em class="sci">Podilymbus podiceps</em>)	0.0	0.0	0.25	0.0	0.0	0.25	0.3333333	0.0833333	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0015	0.0	0.0714286	0.0666667	0.0	0.0	0.0	0.1538462	0.2857143	0.0015	0.0	0.25	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.0	0.0	0.125	0.3333333	0.0	0.0	0.0	0.0833333	0.25	0.0	0.1666667	0.3	0.3333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0015	0.173913	0.1666667	0.6	0.0	0.2307692	0.1428571	0.3333333	0.1666667	0.1666667	0.1666667	0.3076923	0.0	0.0	0.0	0.0	
Common Ground Dove (<em class="sci">Columbina passerina</em>)	0.0	0.5	0.5	0.6666667	0.5	0.25	0.0	0.4166667	0.25	0.5	0.3333333	0.4	0.6666667	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.25	0.125	0.2608696	0.1666667	0.4	0.5714286	0.4615385	0.2857143	0.3333333	0.1666667	0.1666667	0.1666667	0.3076923	0.1428571	0.0	0.0	0.0	
Mourning Dove (<em class="sci">Zenaida macroura</em>)	0.3333333	0.5	0.625	1.0	0.75	0.25	0.5	0.4583333	0.5	0.5	0.6666667	0.9	1.0	0.0015	0.0015	0.0	0.0015	0.5	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0015	0.0	0.5	1.0	0.5	0.25	0.4782609	0.5	0.6	0.7142857	0.4615385	0.5714286	0.5333333	1.0	0.4166667	0.3333333	0.5384615	0.4285714	0.0	0.0	0.5	
