









Frequency of observations in the selected location(s).:
Number of taxa: 	329

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.016129	0.0108696	0.0	0.0	0.0	0.0015	0.0135135	0.0072464	0.0165289	0.0	0.0	0.0089286	0.0044444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	0.0	0.0	0.0064935	0.0	0.0126582	0.0082988	0.0042918	0.0	0.0063694	0.008547	0.0	0.0	0.0	0.0	0.0060241	0.012987	0.0	0.0	0.0086957	
American Black Duck (<em class="sci">Anas rubripes</em>)	0.3513514	0.3571429	0.28125	0.3376623	0.3220339	0.2741935	0.423913	0.3684211	0.4492754	0.4556962	0.4936709	0.4121622	0.3695652	0.322314	0.2	0.1388889	0.0580357	0.0222222	0.015	0.0070922	0.0408163	0.0015	0.0454545	0.0015	0.0238095	0.0	0.0	0.0149254	0.0227273	0.0166667	0.0535714	0.0649351	0.0833333	0.1075949	0.0871369	0.1587983	0.2576687	0.2929936	0.3418803	0.392	0.4126984	0.5	0.5606061	0.3493976	0.2857143	0.358209	0.3606557	0.5043478	
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.0	0.0142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0253165	0.0	0.0135135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0060241	0.0	0.0	0.0	0.0	
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041494	0.0042918	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.1081081	0.1714286	0.109375	0.1298701	0.0338983	0.016129	0.0543478	0.1578947	0.1014493	0.1392405	0.1392405	0.0472973	0.0072464	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987	0.0119048	0.0	0.0041494	0.0429185	0.0736196	0.1656051	0.2051282	0.168	0.1904762	0.2583333	0.3636364	0.1325301	0.1298701	0.1641791	0.2786885	0.2086957	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.0810811	0.0285714	0.09375	0.1038961	0.1186441	0.1451613	0.2826087	0.2763158	0.3913043	0.3924051	0.5696203	0.4324324	0.3985507	0.4710744	0.3368421	0.2944444	0.1517857	0.0044444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227273	0.0015	0.0357143	0.1038961	0.1190476	0.164557	0.153527	0.193133	0.1656442	0.2229299	0.2307692	0.304	0.2380952	0.2666667	0.3636364	0.1204819	0.2077922	0.1791045	0.1147541	0.1652174	
teal sp. (<em class="sci">Anatidae sp. (teal sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback (<em class="sci">Aythya valisineria</em>)	0.0135135	0.0015	0.140625	0.0519481	0.0169492	0.0322581	0.0326087	0.1184211	0.0724638	0.0379747	0.0126582	0.0067568	0.0	0.0082645	0.0	0.0	0.0044643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0086957	
Redhead (<em class="sci">Aythya americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0120482	0.012987	0.0	0.0	0.0086957	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.0405405	0.0285714	0.0	0.025974	0.0338983	0.2096774	0.3043478	0.1578947	0.4637681	0.4683544	0.5443038	0.4864865	0.1666667	0.0991736	0.0015	0.0055556	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063694	0.025641	0.096	0.0634921	0.0583333	0.0151515	0.0361446	0.025974	0.0015	0.0	0.026087	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.0	0.0142857	0.078125	0.038961	0.0338983	0.1290323	0.1304348	0.0394737	0.0434783	0.0632911	0.0759494	0.0135135	0.0144928	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006135	0.0	0.0015	0.0	0.0	0.0333333	0.0909091	0.0	0.025974	0.0	0.0	0.0173913	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.0135135	0.0142857	0.109375	0.0649351	0.0847458	0.0322581	0.076087	0.1052632	0.115942	0.0379747	0.0759494	0.0608108	0.0072464	0.0	0.0	0.0055556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.047619	0.0416667	0.030303	0.0180723	0.012987	0.0	0.0	0.0086957	
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131579	0.0	0.0	0.0015	0.0	0.0072464	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.015873	0.0416667	0.0151515	0.0015	0.0	0.0015	0.0	0.0015	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086957	
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0055556	0.0133929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0	0.0	0.0	0.0	0.0	0.0015	0.0108696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0166667	0.0	0.0	0.0059524	0.0063291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Scoter (<em class="sci">Melanitta americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.015873	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.0	0.0	0.0	0.0	0.0	0.016129	0.0	0.0015	0.0	0.0126582	0.0379747	0.0	0.0072464	0.0	0.0	0.0055556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083333	0.0151515	0.0120482	0.0	0.0149254	0.0	0.0	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.3378378	0.4	0.3125	0.3636364	0.3220339	0.4193548	0.4456522	0.4473684	0.4927536	0.4303797	0.4810127	0.3581081	0.173913	0.1818182	0.0421053	0.0722222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.2539683	0.3833333	0.4242424	0.313253	0.2857143	0.358209	0.3442623	0.4173913	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.0405405	0.0428571	0.0625	0.1038961	0.0508475	0.1612903	0.1847826	0.1315789	0.2173913	0.1012658	0.0632911	0.0472973	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083333	0.0015	0.0060241	0.012987	0.0447761	0.0163934	0.1391304	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.027027	0.1	0.015625	0.012987	0.0677966	0.1774194	0.0217391	0.0526316	0.1304348	0.278481	0.4050633	0.2297297	0.0869565	0.1404959	0.1157895	0.0222222	0.0267857	0.0488889	0.055	0.0283688	0.1020408	0.0434783	0.0454545	0.0869565	0.1190476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.017094	0.024	0.1111111	0.2	0.2121212	0.1084337	0.2207792	0.119403	0.2786885	0.1043478	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.2297297	0.1714286	0.265625	0.2987013	0.3220339	0.3064516	0.3478261	0.3421053	0.4637681	0.3670886	0.3417722	0.222973	0.1594203	0.2396694	0.0315789	0.05	0.0446429	0.0222222	0.005	0.0	0.0	0.0434783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059524	0.0063291	0.0	0.0	0.0	0.0127389	0.0	0.0015	0.047619	0.025	0.0151515	0.0240964	0.0519481	0.1343284	0.1147541	0.2347826	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0135135	0.0015	0.0	0.0015	0.0169492	0.016129	0.0217391	0.0015	0.0144928	0.0126582	0.0759494	0.0540541	0.0724638	0.0661157	0.0105263	0.0388889	0.0223214	0.0133333	0.02	0.0	0.0015	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.05	0.0015	0.0301205	0.012987	0.0015	0.0	0.0173913	
merganser sp. (<em class="sci">Mergellus/Lophodytes/Mergus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.027027	0.0	0.03125	0.0	0.0169492	0.0	0.0434783	0.0526316	0.1594203	0.0506329	0.0	0.027027	0.0	0.0	0.0	0.0	0.0223214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0127389	0.1111111	0.096	0.1746032	0.2166667	0.1363636	0.1024096	0.0649351	0.0447761	0.0015	0.0521739	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0135135	0.0	0.03125	0.012987	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0126582	0.0	0.0	0.0	0.0	0.0111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0082988	0.0085837	0.0	0.0063694	0.025641	0.048	0.047619	0.025	0.0151515	0.0180723	0.012987	0.0298507	0.0	0.0086957	
Northern Bobwhite (<em class="sci">Colinus virginianus</em>)	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0044444	0.005	0.0015	0.0015	0.0	0.0015	0.0015	0.0015	0.0212766	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0041494	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0015	
Ring-necked Pheasant (<em class="sci">Phasianus colchicus</em>)	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0	0.0015	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0015	
Wild Turkey (<em class="sci">Meleagris gallopavo</em>)	0.4189189	0.4142857	0.46875	0.4675325	0.3728814	0.4193548	0.4021739	0.4736842	0.5652174	0.5189873	0.443038	0.5540541	0.5217391	0.5289256	0.5789474	0.5333333	0.6473214	0.56	0.54	0.5460993	0.5306122	0.4565217	0.5	0.5869565	0.5	0.5957447	0.64	0.6567164	0.7045455	0.7	0.7142857	0.6818182	0.7142857	0.6582278	0.7302905	0.6223176	0.595092	0.4713376	0.5128205	0.576	0.5714286	0.4333333	0.4393939	0.2891566	0.3116883	0.4477612	0.5245902	0.5130435	
Pied-billed Grebe (<em class="sci">Podilymbus podiceps</em>)	0.1756757	0.1142857	0.109375	0.0519481	0.0847458	0.0322581	0.1086957	0.1052632	0.173913	0.1898734	0.2405063	0.2635135	0.2971014	0.3801653	0.3263158	0.2222222	0.0535714	0.0622222	0.065	0.035461	0.0204082	0.0217391	0.0015	0.0015	0.0015	0.0425532	0.0015	0.0597015	0.0227273	0.0166667	0.0535714	0.0779221	0.0297619	0.2468354	0.0954357	0.1587983	0.1165644	0.2165605	0.3076923	0.328	0.2063492	0.2916667	0.3484848	0.2409639	0.0909091	0.1044776	0.1147541	0.1217391	
Horned Grebe (<em class="sci">Podiceps auritus</em>)	0.0	0.0015	0.0	0.012987	0.0	0.0	0.0326087	0.0789474	0.0724638	0.0506329	0.0759494	0.1216216	0.0869565	0.0743802	0.0315789	0.0166667	0.0	0.0133333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008547	0.008	0.0	0.0083333	0.0151515	0.0180723	0.025974	0.0015	0.0	0.0	
Red-necked Grebe (<em class="sci">Podiceps grisegena</em>)	0.0	0.0	0.0	0.0	0.0	0.016129	0.0217391	0.0	0.0144928	0.0015	0.0253165	0.0337838	0.0217391	0.0330579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151515	0.0	0.0	0.0	0.0	0.0	
Rock Pigeon (<em class="sci">Columba livia</em>)	0.2027027	0.1142857	0.171875	0.1558442	0.1864407	0.1612903	0.1847826	0.1973684	0.2318841	0.2025316	0.2278481	0.2162162	0.2318841	0.2809917	0.2421053	0.2666667	0.3214286	0.3022222	0.275	0.212766	0.3061224	0.173913	0.2272727	0.2173913	0.2857143	0.2765957	0.18	0.2537313	0.2727273	0.3166667	0.2321429	0.3961039	0.3988095	0.3797468	0.2946058	0.3648069	0.3312883	0.2738854	0.3846154	0.32	0.2222222	0.1416667	0.2272727	0.1807229	0.1818182	0.2238806	0.147541	0.2695652	
Mourning Dove (<em class="sci">Zenaida macroura</em>)	0.3783784	0.3	0.34375	0.3116883	0.3389831	0.483871	0.5543478	0.6710526	0.5072464	0.6962025	0.7468354	0.7905405	0.7826087	0.7520661	0.7789474	0.7888889	0.8482143	0.8	0.85	0.787234	0.8163265	0.8043478	0.75	0.8695652	0.952381	0.8085106	0.84	0.8507463	0.7727273	0.75	0.7678571	0.6558442	0.7202381	0.6518987	0.6887967	0.6695279	0.7300613	0.7070064	0.7350427	0.768	0.8253968	0.6333333	0.6666667	0.5421687	0.6103896	0.4776119	0.4590164	0.5217391	
Yellow-billed Cuckoo (<em class="sci">Coccyzus americanus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055556	0.0803571	0.12	0.295	0.3546099	0.4081633	0.5217391	0.4318182	0.4130435	0.5238095	0.5531915	0.32	0.3731343	0.3409091	0.35	0.375	0.1818182	0.2857143	0.278481	0.2780083	0.27897	0.3251534	0.2101911	0.025641	0.008	0.015873	0.0416667	0.0	0.0	0.0	0.0	0.0	0.0	
Black-billed Cuckoo (<em class="sci">Coccyzus erythropthalmus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0401786	0.0044444	0.065	0.035461	0.0	0.0434783	0.0	0.0217391	0.0	0.0	0.0	0.0597015	0.0015	0.0015	0.0	0.0015	0.0178571	0.0379747	0.0165975	0.0128755	0.0015	0.0063694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-billed/Black-billed Cuckoo (<em class="sci">Coccyzus americanus/erythropthalmus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0088889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064935	0.0119048	0.0	0.0	0.0128755	0.0	0.0127389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cuckoo sp. (Cuculidae sp.) (<em class="sci">Cuculidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
