









Frequency of observations in the selected location(s).:
Number of taxa: 	357

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	40.0	36.0	45.0	61.0	32.0	29.0	57.0	83.0	59.0	54.0	51.0	76.0	52.0	68.0	61.0	72.0	59.0	105.0	103.0	111.0	68.0	73.0	56.0	53.0	46.0	58.0	64.0	91.0	68.0	63.0	83.0	102.0	72.0	36.0	44.0	56.0	50.0	31.0	46.0	52.0	57.0	56.0	37.0	43.0	24.0	23.0	40.0	57.0	

Mute Swan (<em class="sci">Cygnus olor</em>)	0.5	0.4444444	0.4	0.3442623	0.40625	0.2413793	0.3508772	0.4819277	0.6271186	0.6296296	0.6470588	0.5789474	0.7307692	0.5294118	0.5081967	0.6805556	0.4576271	0.5809524	0.5533981	0.7027027	0.6470588	0.630137	0.7321429	0.7169811	0.7391304	0.5517241	0.53125	0.6153846	0.5588235	0.3809524	0.5180723	0.6470588	0.6388889	0.5833333	0.6590909	0.7321429	0.48	0.7741935	0.6304348	0.5192308	0.4912281	0.25	0.3243243	0.4186047	0.3333333	0.3043478	0.325	0.245614	
Tundra Swan (<em class="sci">Cygnus columbianus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0963855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0350877	0.0	0.0540541	0.0	0.0	0.0	0.0	0.0	
swan sp. (<em class="sci">Cygnus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Duck (<em class="sci">Aix sponsa</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0240964	0.0	0.0185185	0.0196078	0.0131579	0.0	0.0735294	0.0163934	0.0138889	0.0169492	0.0190476	0.0485437	0.027027	0.0441176	0.0136986	0.0015	0.0377358	0.0869565	0.0	0.0	0.021978	0.0147059	0.0	0.0	0.0098039	0.0	0.0	0.0015	0.0357143	0.0	0.0015	0.0217391	0.0015	0.0015	0.0714286	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal (<em class="sci">Spatula discors</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078	0.0	0.0384615	0.0147059	0.0655738	0.1527778	0.1864407	0.0666667	0.0097087	0.009009	0.0294118	0.0	0.0357143	0.0	0.0217391	0.0	0.0	0.021978	0.0294118	0.015873	0.060241	0.0882353	0.1666667	0.0555556	0.0909091	0.1428571	0.06	0.0	0.1086957	0.0	0.0350877	0.0357143	0.0015	0.0232558	0.0	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Spatula clypeata</em>)	0.475	0.2777778	0.2222222	0.5081967	0.40625	0.3793103	0.6315789	0.6144578	0.7288136	0.6851852	0.5686275	0.6842105	0.8461538	0.7352941	0.5081967	0.6666667	0.2372881	0.1238095	0.0776699	0.1171171	0.0882353	0.0684932	0.0178571	0.0188679	0.0869565	0.0	0.015625	0.021978	0.0294118	0.031746	0.1084337	0.0980392	0.3333333	0.25	0.2954545	0.5	0.22	0.3548387	0.5434783	0.3076923	0.5964912	0.3392857	0.6486486	0.5813953	0.375	0.4347826	0.4	0.3157895	
Gadwall (<em class="sci">Mareca strepera</em>)	0.25	0.3055556	0.2666667	0.295082	0.1875	0.0689655	0.245614	0.3975904	0.3220339	0.2962963	0.3921569	0.2894737	0.3269231	0.2058824	0.2786885	0.4444444	0.3389831	0.4190476	0.368932	0.4954955	0.4117647	0.3561644	0.5357143	0.2830189	0.3043478	0.2068966	0.203125	0.0879121	0.1470588	0.0952381	0.0722892	0.1176471	0.2222222	0.1111111	0.1136364	0.375	0.2	0.3548387	0.3478261	0.3846154	0.4385965	0.3214286	0.4864865	0.4651163	0.4583333	0.3913043	0.425	0.2807018	
Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.0	0.0	0.0222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0015	0.0190476	0.0015	0.009009	0.0	0.0136986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0277778	0.0	0.0	0.0015	0.0	0.0015	0.0217391	0.0192308	0.0	0.0015	0.0	0.0232558	0.0015	0.0	0.05	0.0	
American Wigeon (<em class="sci">Mareca americana</em>)	0.3	0.2777778	0.2666667	0.1803279	0.1875	0.1724138	0.2280702	0.2168675	0.2711864	0.1111111	0.1568627	0.0657895	0.0576923	0.0441176	0.0163934	0.0277778	0.0338983	0.0380952	0.0194175	0.018018	0.0441176	0.0136986	0.0015	0.0188679	0.0015	0.0517241	0.015625	0.010989	0.0588235	0.015873	0.0120482	0.0392157	0.1111111	0.0833333	0.0681818	0.3928571	0.12	0.2580645	0.326087	0.3269231	0.5087719	0.3392857	0.5135135	0.6511628	0.5	0.4782609	0.525	0.2631579	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.85	0.8611111	0.8	0.7868852	0.8125	0.7586207	0.8070175	0.7349398	0.7457627	0.7777778	0.6862745	0.6842105	0.7692308	0.75	0.5737705	0.7083333	0.6101695	0.6761905	0.7281553	0.8018018	0.75	0.6986301	0.8214286	0.754717	0.6956522	0.5862069	0.6875	0.6153846	0.6176471	0.5396825	0.626506	0.5882353	0.6666667	0.6666667	0.6590909	0.8392857	0.46	0.7096774	0.826087	0.75	0.7719298	0.5357143	0.7837838	0.8372093	0.875	0.826087	0.85	0.8421053	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0120482	0.0	0.0	0.0	0.0	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.015873	0.0120482	0.0098039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	
American Black Duck (<em class="sci">Anas rubripes</em>)	0.575	0.6666667	0.7333333	0.704918	0.6875	0.6206897	0.7368421	0.8072289	0.8474576	0.7407407	0.6470588	0.6184211	0.6538462	0.5735294	0.5245902	0.5	0.3389831	0.352381	0.2912621	0.4144144	0.2941176	0.3287671	0.4107143	0.3018868	0.3478261	0.3103448	0.40625	0.4505495	0.4852941	0.3809524	0.5421687	0.4313725	0.5416667	0.2777778	0.3863636	0.5357143	0.26	0.4516129	0.6304348	0.4807692	0.6315789	0.3214286	0.7567568	0.627907	0.7916667	0.7826087	0.875	0.6315789	
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.0015	0.0277778	0.0	0.0163934	0.0	0.0689655	0.0175439	0.0361446	0.0	0.0185185	0.0196078	0.0	0.0192308	0.0147059	0.0	0.0138889	0.0169492	0.047619	0.0	0.027027	0.0294118	0.0410959	0.0	0.0377358	0.0	0.0172414	0.0	0.010989	0.0294118	0.0	0.0240964	0.0196078	0.0	0.0555556	0.0	0.0	0.0	0.0322581	0.0	0.0	0.0350877	0.0	0.0540541	0.0	0.0	0.0869565	0.05	0.0	
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	0.0	0.0	0.0	0.0163934	0.0	0.0344828	0.0	0.0120482	0.0169492	0.0185185	0.0	0.0131579	0.0	0.0	0.0	0.0	0.0	0.0095238	0.0	0.009009	0.0	0.0	0.0	0.0	0.0652174	0.0172414	0.03125	0.021978	0.0	0.031746	0.0240964	0.0392157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0192308	0.0175439	0.0	0.0	0.0232558	0.0833333	0.0	0.025	0.0	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.175	0.2777778	0.3333333	0.2295082	0.25	0.1034483	0.3508772	0.3373494	0.2542373	0.2962963	0.1960784	0.0657895	0.0192308	0.0147059	0.0163934	0.0	0.0169492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147059	0.015873	0.0	0.0	0.0416667	0.0555556	0.0227273	0.1607143	0.04	0.0	0.1521739	0.0769231	0.1052632	0.0357143	0.1891892	0.1860465	0.2916667	0.2173913	0.4	0.2105263	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.05	0.1388889	0.0888889	0.1803279	0.15625	0.137931	0.1578947	0.373494	0.3050847	0.3148148	0.3529412	0.2105263	0.2692308	0.2941176	0.295082	0.2361111	0.1694915	0.0857143	0.0485437	0.0	0.0147059	0.0136986	0.0	0.0	0.0	0.0172414	0.015625	0.021978	0.0147059	0.031746	0.0481928	0.0980392	0.1111111	0.0833333	0.1136364	0.1428571	0.06	0.1935484	0.2173913	0.2115385	0.3859649	0.1607143	0.4324324	0.5813953	0.625	0.3478261	0.25	0.1754386	
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback (<em class="sci">Aythya valisineria</em>)	0.025	0.0555556	0.0666667	0.0983607	0.125	0.0344828	0.0350877	0.060241	0.0677966	0.0185185	0.0588235	0.0131579	0.0384615	0.0294118	0.0327869	0.0138889	0.0	0.0	0.0	0.0	0.0	0.0136986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.0178571	0.027027	0.0697674	0.0416667	0.1304348	0.175	0.0701754	
Redhead (<em class="sci">Aythya americana</em>)	0.025	0.0555556	0.0015	0.0163934	0.03125	0.0344828	0.0	0.0120482	0.0169492	0.0185185	0.0	0.0	0.0	0.0147059	0.0327869	0.0138889	0.0169492	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1403509	0.0178571	0.0540541	0.0697674	0.0416667	0.0434783	0.05	0.0175439	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.025	0.0	0.0	0.0	0.0625	0.0	0.0	0.0120482	0.0338983	0.0740741	0.0196078	0.0131579	0.0192308	0.0147059	0.0	0.0	0.0	0.0190476	0.0097087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0701754	0.0	0.0	0.0	0.0833333	0.0434783	0.05	0.0015	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.45	0.3333333	0.3333333	0.2459016	0.21875	0.1724138	0.2105263	0.3614458	0.3898305	0.4259259	0.3529412	0.2236842	0.3269231	0.3382353	0.1803279	0.1666667	0.0847458	0.1238095	0.0679612	0.1441441	0.0588235	0.109589	0.0892857	0.0377358	0.1304348	0.0172414	0.046875	0.0	0.0441176	0.0	0.0120482	0.0	0.0416667	0.0277778	0.0	0.0892857	0.04	0.0645161	0.1521739	0.1538462	0.3333333	0.1428571	0.5135135	0.2790698	0.4166667	0.5652174	0.55	0.2982456	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.075	0.0555556	0.0444444	0.1311475	0.125	0.0344828	0.0526316	0.1325301	0.1694915	0.0740741	0.0588235	0.1052632	0.2307692	0.1764706	0.1311475	0.1527778	0.0677966	0.0571429	0.0194175	0.009009	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0322581	0.0869565	0.0576923	0.2105263	0.0357143	0.0810811	0.1627907	0.125	0.2608696	0.125	0.1052632	
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.2	0.1388889	0.1111111	0.1147541	0.0625	0.2068966	0.122807	0.1325301	0.0508475	0.1851852	0.1372549	0.0526316	0.1730769	0.1029412	0.0327869	0.0833333	0.0338983	0.0285714	0.038835	0.0	0.0	0.0136986	0.0	0.0188679	0.0	0.0172414	0.015625	0.010989	0.0	0.0	0.0120482	0.0	0.0	0.0	0.0	0.0535714	0.04	0.0645161	0.0869565	0.0384615	0.0350877	0.0535714	0.0540541	0.1395349	0.2083333	0.0869565	0.175	0.122807	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
King Eider (<em class="sci">Somateria spectabilis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0097087	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.015625	0.010989	0.0	0.015873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	
Common Eider (<em class="sci">Somateria mollissima</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169492	0.0	0.0196078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0	0.0	0.0	0.0	0.0434783	0.025	0.0	
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0175439	
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131579	0.0	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	
Black Scoter (<em class="sci">Melanitta americana</em>)	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571	0.0	0.0	0.0	0.0	0.0	0.0	
scoter sp. (<em class="sci">Melanitta sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.0	0.0	0.0	
