









Frequency of observations in the selected location(s).:
Number of taxa: 	371

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Cackling/Canada Goose (<em class="sci">Branta hutchinsii/canadensis</em>)	0.0	0.0	0.0034843	0.0027248	0.0	0.0035088	0.0	0.0029762	0.0025575	0.0	0.0019417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022173	0.0	0.0	0.0	0.0033784	0.0138889	0.0	0.0	0.0038168	0.0	
goose sp. (<em class="sci">Anser/Branta sp.</em>)	0.0016639	0.0	0.0	0.0	0.0	0.0035088	0.0	0.0	0.0025575	0.0	0.0	0.0	0.001233	0.0	0.0011249	7.622E-4	0.0	8.547E-4	0.0010846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022173	0.0041237	0.0	0.0	0.0067568	0.0	0.0	0.0	0.0	0.0	
Mute Swan (<em class="sci">Cygnus olor</em>)	0.6139767	0.56	0.6167247	0.5831063	0.5736434	0.6315789	0.6347826	0.6071429	0.6342711	0.5762004	0.6854369	0.6496644	0.6831073	0.6587413	0.6265467	0.6143293	0.4853372	0.442735	0.3720174	0.4063018	0.4835165	0.5555556	0.4431818	0.5	0.4941176	0.3924051	0.4457831	0.5931034	0.504065	0.5375723	0.4919355	0.402852	0.4316703	0.5337423	0.5532286	0.5463415	0.4989339	0.4978448	0.5365854	0.5134021	0.5630769	0.5886525	0.5777027	0.5611111	0.6089744	0.592437	0.5	0.5730028	
swan sp. (<em class="sci">Cygnus sp.</em>)	0.0016639	0.0	0.0	0.0015	0.0	0.0	0.0028986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Muscovy Duck (Domestic type) (<em class="sci">Cairina moschata (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019417	0.0	0.0	0.0	0.0	0.0	7.331E-4	0.0015	0.0	0.0	0.0	0.010101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	
Wood Duck (<em class="sci">Aix sponsa</em>)	0.1264559	0.0984615	0.1498258	0.1743869	0.1356589	0.2035088	0.1565217	0.327381	0.3631714	0.3277662	0.4349515	0.5637584	0.6424168	0.5552448	0.5613048	0.5327744	0.4699413	0.4512821	0.4002169	0.3150912	0.2582418	0.4040404	0.3636364	0.4016393	0.3764706	0.2658228	0.3373494	0.3655172	0.3739837	0.3872832	0.4072581	0.4206774	0.4468547	0.4580777	0.4136126	0.4552846	0.3965885	0.3728448	0.4168514	0.3773196	0.3476923	0.2446809	0.152027	0.1305556	0.1217949	0.1218487	0.1793893	0.1157025	
Blue-winged Teal (<em class="sci">Spatula discors</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020877	0.0038835	0.0026846	0.0110974	0.0251748	0.0168729	0.038872	0.021261	0.0042735	0.0010846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0081301	0.0	0.0040323	0.0213904	0.032538	0.0224949	0.052356	0.0357724	0.0277186	0.0064655	0.0221729	0.0020619	0.0015	0.0	0.0	0.0277778	0.0032051	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Spatula clypeata</em>)	0.6306156	0.6030769	0.6376307	0.640327	0.6589147	0.6631579	0.6492754	0.6369048	0.6547315	0.4947808	0.5864078	0.4550336	0.4130703	0.234965	0.0832396	0.0228659	0.0029326	0.0034188	0.0	0.0	0.0054945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0196078	0.0455531	0.0838446	0.1727749	0.2569106	0.3176972	0.4202586	0.5077605	0.556701	0.6461538	0.677305	0.6756757	0.6361111	0.6858974	0.7016807	0.5992366	0.661157	
Gadwall (<em class="sci">Mareca strepera</em>)	0.0116473	0.0123077	0.0243902	0.013624	0.0116279	0.0140351	0.0057971	0.0119048	0.0255754	0.0313152	0.0524272	0.0604027	0.0209618	0.0153846	0.007874	0.0106707	0.0021994	0.0119658	0.0032538	0.0033167	0.0054945	0.010101	0.0113636	0.0081967	0.0	0.0	0.0	0.0068966	0.0	0.0057803	0.0	0.0035651	0.0086768	0.00818	0.0104712	0.0195122	0.010661	0.0366379	0.0620843	0.0515464	0.1292308	0.0744681	0.0472973	0.0583333	0.0416667	0.0420168	0.0305344	0.0192837	
Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.0049917	0.0061538	0.0034843	0.0081744	0.0077519	0.0280702	0.0144928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001626	0.0	0.0	0.0022173	0.0041237	0.0	0.0	0.0	0.0055556	0.0096154	0.0084034	0.0076336	0.0082645	
American Wigeon (<em class="sci">Mareca americana</em>)	0.0732113	0.0953846	0.1080139	0.1771117	0.1589147	0.245614	0.2	0.202381	0.1764706	0.1524008	0.161165	0.1261745	0.0591862	0.0503497	0.023622	0.0053354	0.0	8.547E-4	0.0032538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065076	0.0122699	0.0244328	0.0471545	0.0426439	0.0969828	0.1441242	0.142268	0.1815385	0.1524823	0.097973	0.1111111	0.1410256	0.210084	0.148855	0.1239669	
Eurasian x American Wigeon (hybrid) (<em class="sci">Mareca penelope x americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0028986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.8252912	0.7476923	0.7665505	0.7547684	0.7403101	0.7929825	0.7768116	0.8035714	0.8363171	0.8246347	0.8640777	0.8322148	0.8508015	0.8321678	0.8245219	0.8239329	0.7595308	0.7384615	0.6887202	0.6384743	0.6593407	0.6969697	0.6136364	0.6721311	0.6235294	0.443038	0.4939759	0.6	0.5772358	0.5780347	0.5604839	0.5793226	0.6117137	0.6687117	0.6945899	0.7154472	0.6865672	0.6810345	0.691796	0.7484536	0.7723077	0.8120567	0.75	0.7777778	0.7884615	0.789916	0.721374	0.7493113	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.0	0.0030769	0.0	0.0	0.0	0.0	0.0	0.0029762	0.0	0.0020877	0.0019417	0.0	0.001233	0.0	0.0011249	0.0	0.0	8.547E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020619	0.0	0.0	0.0	0.0	0.0032051	0.0	0.0	0.0027548	
American Black Duck (<em class="sci">Anas rubripes</em>)	0.3477537	0.3076923	0.4808362	0.3814714	0.4186047	0.4877193	0.3942029	0.4613095	0.4398977	0.3319415	0.3029126	0.2510067	0.1602959	0.1216783	0.0697413	0.0533537	0.0307918	0.0350427	0.0412148	0.0381426	0.0164835	0.010101	0.0909091	0.0983607	0.1882353	0.0632911	0.1325301	0.137931	0.0731707	0.0635838	0.0604839	0.083779	0.0802603	0.1063395	0.1291449	0.1902439	0.1982942	0.2650862	0.2217295	0.2804124	0.3292308	0.3829787	0.3885135	0.3777778	0.3141026	0.4033613	0.370229	0.3471074	
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.063228	0.1076923	0.1533101	0.1089918	0.0930233	0.1192982	0.115942	0.1220238	0.1253197	0.0835073	0.0776699	0.052349	0.0419236	0.0265734	0.0202475	0.0175305	0.0109971	0.0128205	0.0086768	0.0033167	0.010989	0.0	0.0227273	0.0081967	0.0588235	0.0126582	0.0843373	0.0344828	0.0081301	0.017341	0.0120968	0.0035651	0.0130152	0.00818	0.0122164	0.0113821	0.0170576	0.0323276	0.0199557	0.0556701	0.0738462	0.0496454	0.0608108	0.0944444	0.0801282	0.0672269	0.0610687	0.077135	
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	0.0016639	0.0	0.0	0.0163488	0.0077519	0.0070175	0.0057971	0.0119048	0.0051151	0.0020877	0.0097087	0.0053691	0.0086313	0.0041958	0.0011249	0.0015244	7.331E-4	8.547E-4	0.0021692	0.0016584	0.0054945	0.0	0.0227273	0.0081967	0.0	0.0126582	0.0120482	0.0	0.0	0.0	0.0080645	0.0053476	0.0	0.00409	0.0052356	0.003252	0.0021322	0.0043103	0.0022173	0.0020619	0.0061538	0.0035461	0.0101351	0.0138889	0.0096154	0.0084034	0.0114504	0.0082645	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.0016639	0.0	0.0034843	0.0054496	0.0077519	0.0070175	0.0086957	0.0059524	0.0076726	0.0041754	0.0038835	0.009396	0.0049322	0.0027972	0.0	7.622E-4	7.331E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021692	0.0	0.0034904	0.0	0.0085288	0.0107759	0.0088692	0.0020619	0.0	0.0	0.0033784	0.0194444	0.0032051	0.0042017	0.0229008	0.0082645	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.0	0.0030769	0.0	0.0027248	0.0077519	0.0035088	0.0015	0.0119048	0.0025575	0.006263	0.0058252	0.0214765	0.0123305	0.006993	0.007874	0.0022866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057803	0.0040323	0.0053476	0.0130152	0.0102249	0.0401396	0.0536585	0.0703625	0.0689655	0.0199557	0.0309278	0.0184615	0.0177305	0.0439189	0.0027778	0.0032051	0.012605	0.0015	0.0027548	
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0028986	0.0	0.0	0.0	0.0	0.0013423	0.0	0.0	0.0022497	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057803	0.0015	0.0017825	0.0021692	0.0	0.0017452	0.0	0.0	0.0	0.0	0.0020619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback (<em class="sci">Aythya valisineria</em>)	0.0033278	0.0	0.0	0.0	0.0077519	0.0070175	0.0057971	0.0029762	0.0051151	0.006263	0.0	0.0013423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027778	0.0	0.0	0.0038168	0.0	
Redhead (<em class="sci">Aythya americana</em>)	0.0016639	0.0	0.0034843	0.0027248	0.0	0.0035088	0.0028986	0.0029762	0.0025575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017094	0.0021692	0.0049751	0.0054945	0.020202	0.0340909	0.0081967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0194444	0.0	0.0	0.0	0.0165289	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.0865225	0.0646154	0.0522648	0.1253406	0.0891473	0.1438596	0.1478261	0.2142857	0.3069054	0.3340292	0.3650485	0.366443	0.2466091	0.0965035	0.0247469	0.0297256	0.0043988	0.0094017	0.0065076	0.0066335	0.010989	0.020202	0.0340909	0.0901639	0.0235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002045	0.0017452	0.0	0.0	0.0064655	0.0088692	0.0350515	0.0615385	0.1205674	0.1047297	0.1166667	0.1057692	0.1218487	0.1030534	0.0606061	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.0	0.0	0.0	0.0	0.0	0.0070175	0.0	0.0	0.0025575	0.0041754	0.0	0.0040268	0.0073983	0.0	0.0011249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0063966	0.0086207	0.0022173	0.0123711	0.0061538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.0049917	0.0030769	0.0034843	0.0081744	0.0077519	0.0	0.0086957	0.0	0.0127877	0.0020877	0.0116505	0.0053691	0.0036991	0.0013986	0.0112486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022173	0.0	0.0092308	0.0070922	0.0033784	0.0027778	0.0	0.0084034	0.0038168	0.0055096	
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0016639	0.0	0.0	0.0	0.0	0.0035088	0.0028986	0.0	0.0025575	0.0	0.0	0.0015	0.0	0.0	0.0033746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096154	0.0	0.0	0.0	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032051	0.0	0.0	0.0	
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032051	0.0	0.0	0.0	
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0122164	0.0146341	0.0149254	0.0150862	0.0288248	0.0206186	0.0215385	0.0070922	0.0	0.0	0.0	0.0	0.0	0.0	
Black Scoter (<em class="sci">Melanitta americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Surf/Black Scoter (<em class="sci">Melanitta perspicillata/americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0028986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025575	0.0167015	0.0019417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0283688	0.0	0.0	0.0	0.0	0.0	0.0	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.093178	0.1230769	0.1080139	0.0899183	0.1046512	0.1438596	0.0985507	0.1428571	0.1534527	0.1273486	0.1378641	0.1369128	0.0394575	0.0461538	0.0506187	0.0160061	0.0	0.0	0.0010846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0465632	0.0639175	0.2276923	0.1312057	0.1013514	0.1194444	0.150641	0.1302521	0.1030534	0.0936639	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.0	0.0	0.0034843	0.0	0.0	0.0	0.0057971	0.0178571	0.0	0.0	0.0	0.0	0.0036991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033784	0.0027778	0.0	0.0042017	0.0114504	0.0027548	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.1198003	0.1630769	0.1672474	0.1117166	0.1627907	0.2666667	0.257971	0.2857143	0.3120205	0.256785	0.2718447	0.2	0.0912454	0.0559441	0.0179978	0.0091463	7.331E-4	8.547E-4	0.0010846	0.0	0.0	0.0	0.0	0.0081967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017825	0.0021692	0.00409	0.0017452	0.003252	0.0	0.0043103	0.0133038	0.0639175	0.0953846	0.1276596	0.1216216	0.1416667	0.150641	0.197479	0.1450382	0.1322314	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.1214642	0.0523077	0.0522648	0.0408719	0.0271318	0.0877193	0.1014493	0.1636905	0.2480818	0.1524008	0.223301	0.157047	0.0863132	0.0223776	0.0337458	0.0053354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027778	0.0	0.012605	0.0381679	0.0137741	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0266223	0.0553846	0.0662021	0.0681199	0.0891473	0.1578947	0.1652174	0.1547619	0.1611253	0.1586639	0.2504854	0.1932886	0.0998767	0.034965	0.0224972	0.023628	7.331E-4	0.0015	0.0	0.0016584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083333	0.0064103	0.012605	0.0038168	0.0192837	
Common/Red-breasted Merganser (<em class="sci">Mergus merganser/serrator</em>)	0.0016639	0.0	0.0	0.0	0.0	0.0	0.0	0.0029762	0.0051151	0.006263	0.0038835	0.0013423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.5357737	0.5353846	0.5365854	0.5367847	0.5193798	0.6385965	0.5797101	0.6696429	0.7391304	0.6597077	0.7184466	0.6832215	0.6991369	0.5804196	0.4926884	0.3125	0.1473607	0.0923077	0.0607375	0.053068	0.0934066	0.0909091	0.1136364	0.0737705	0.1294118	0.0632911	0.1204819	0.1034483	0.0731707	0.0462428	0.0403226	0.0356506	0.0563991	0.0593047	0.0767888	0.2162602	0.3347548	0.4568966	0.5343681	0.6123711	0.6676923	0.712766	0.7162162	0.6444444	0.6923077	0.6680672	0.5229008	0.5757576	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0033278	0.0	0.0069686	0.0	0.0	0.0	0.0	0.0059524	0.0	0.0	0.0038835	0.0026846	0.0049322	0.0027972	0.0089989	0.003811	0.0036657	0.0059829	0.0021692	0.0016584	0.0054945	0.010101	0.0	0.0081967	0.0	0.0	0.0	0.0068966	0.0081301	0.0	0.0040323	0.0017825	0.0021692	0.006135	0.0069808	0.0113821	0.0021322	0.0021552	0.0044346	0.0020619	0.0061538	0.0035461	0.0067568	0.0083333	0.0	0.0	0.0038168	0.0	
waterfowl sp. (<em class="sci">Anatidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Bobwhite (<em class="sci">Colinus virginianus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Pheasant (<em class="sci">Phasianus colchicus</em>)	0.0016639	0.0	0.0069686	0.0027248	0.003876	0.0	0.0015	0.0	0.0025575	0.0041754	0.0038835	0.0040268	0.0024661	0.0097902	0.0056243	0.003811	0.0014663	8.547E-4	0.0	0.0	0.0	0.010101	0.0113636	0.0	0.0117647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0138889	0.0064103	0.0042017	0.0152672	0.0	
Wild Turkey (<em class="sci">Meleagris gallopavo</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.547E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
