









Frequency of observations in the selected location(s).:
Number of taxa: 	372

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
goose sp. (<em class="sci">Anser/Branta sp.</em>)	0.0061728	0.0064725	0.0	0.0	0.0	0.0	0.0	0.0046512	0.0	0.003012	0.0027624	0.006424	0.0015	0.0027933	0.0	0.0016129	0.0016103	0.0	0.0066964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051546	0.0	0.0	0.0	0.0	0.0026738	0.0144404	0.0	0.0015	0.0131579	0.0139535	0.0128205	0.0196078	0.033557	0.0181818	0.00625	0.0069444	0.010453	
Mute Swan (<em class="sci">Cygnus olor</em>)	0.4104938	0.3721683	0.289916	0.32	0.2819149	0.4468085	0.4434783	0.4511628	0.5148515	0.5090361	0.5414365	0.5503212	0.5542857	0.4944134	0.4688995	0.5096774	0.3913043	0.4152542	0.4129464	0.5	0.4808743	0.3885714	0.3175676	0.3736264	0.1898734	0.3396226	0.1329787	0.226776	0.15	0.1845494	0.1546392	0.1685393	0.2465753	0.1821429	0.3302181	0.3930481	0.5054152	0.5936508	0.6733668	0.6403509	0.7069767	0.7692308	0.6372549	0.5738255	0.5363636	0.425	0.3333333	0.3170732	
Trumpeter Swan (<em class="sci">Cygnus buccinator</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033557	0.0	0.0	0.0	0.0	
Tundra Swan (<em class="sci">Cygnus columbianus</em>)	0.0061728	0.0517799	0.0294118	0.004	0.0053191	0.0053191	0.0130435	0.1348837	0.1485149	0.0933735	0.038674	0.0085653	0.0028571	0.0	0.0	0.0	0.0	0.0016949	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0093023	0.0811966	0.0735294	0.0302013	0.1	0.05	0.0138889	0.0034843	
Trumpeter/Tundra Swan (<em class="sci">Cygnus buccinator/columbianus</em>)	0.0	0.0032362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
swan sp. (<em class="sci">Cygnus sp.</em>)	0.0	0.0064725	0.0	0.004	0.0	0.0053191	0.0043478	0.0	0.0	0.0120482	0.0	0.0021413	0.0	0.0027933	0.0023923	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031153	0.0026738	0.0	0.0	0.0050251	0.0	0.0046512	0.0	0.004902	0.0	0.0045455	0.0125	0.0	0.0	
Muscovy Duck (Domestic type) (<em class="sci">Cairina moschata (Domestic type)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Wood Duck (<em class="sci">Aix sponsa</em>)	0.0555556	0.0582524	0.0378151	0.024	0.037234	0.106383	0.0913043	0.2697674	0.3960396	0.4759036	0.6906077	0.6766595	0.76	0.7821229	0.8133971	0.7854839	0.6924316	0.6491525	0.5982143	0.6532663	0.7759563	0.7314286	0.7635135	0.8681319	0.8417722	0.8301887	0.8351064	0.8306011	0.8730769	0.8283262	0.8402062	0.8426966	0.7773973	0.8285714	0.834891	0.8208556	0.8267148	0.7333333	0.758794	0.5833333	0.4697674	0.2735043	0.1421569	0.1174497	0.0636364	0.0375	0.0694444	0.0522648	
Blue-winged Teal (<em class="sci">Spatula discors</em>)	0.0	0.0	0.0	0.0	0.0106383	0.0	0.0	0.0046512	0.0049505	0.0481928	0.0552486	0.1413276	0.2342857	0.3687151	0.3588517	0.2145161	0.1014493	0.0508475	0.0379464	0.040201	0.0382514	0.0057143	0.0067568	0.0	0.0	0.0062893	0.0053191	0.0027322	0.0115385	0.0772532	0.1752577	0.2865169	0.4623288	0.4357143	0.3956386	0.513369	0.4223827	0.3746032	0.281407	0.1622807	0.1255814	0.0897436	0.0392157	0.0872483	0.0227273	0.04375	0.0069444	0.0	
Cinnamon Teal (<em class="sci">Spatula cyanoptera</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021978	0.0126582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Spatula clypeata</em>)	0.5925926	0.4627832	0.5588235	0.512	0.3882979	0.4680851	0.6869565	0.7302326	0.6683168	0.6716867	0.7651934	0.7237687	0.5657143	0.349162	0.1315789	0.0177419	0.0064412	0.0101695	0.0066964	0.0	0.0	0.0	0.0067568	0.0	0.0	0.0015	0.0053191	0.0	0.0076923	0.0300429	0.0051546	0.0617978	0.1130137	0.1785714	0.1962617	0.2647059	0.368231	0.4190476	0.4824121	0.6184211	0.7906977	0.8675214	0.8872549	0.8791946	0.9227273	0.79375	0.6388889	0.728223	
Gadwall (<em class="sci">Mareca strepera</em>)	0.5185185	0.407767	0.4537815	0.372	0.3297872	0.4840426	0.5956522	0.6046512	0.5742574	0.5512048	0.5939227	0.5674518	0.5057143	0.2709497	0.1842105	0.0596774	0.0016103	0.0016949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002809	0.0068493	0.0214286	0.0186916	0.0374332	0.0758123	0.168254	0.2914573	0.4035088	0.4930233	0.5982906	0.5735294	0.5704698	0.6363636	0.53125	0.3819444	0.5191638	
Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031746	0.0	0.0	0.0	0.0	0.0	0.0	0.0409091	0.0	0.0	0.0	
American Wigeon (<em class="sci">Mareca americana</em>)	0.0679012	0.0517799	0.0462185	0.052	0.143617	0.2393617	0.2391304	0.3162791	0.2772277	0.2590361	0.2790055	0.3319058	0.14	0.1452514	0.069378	0.0145161	0.0	0.0016949	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068493	0.0	0.0436137	0.040107	0.1155235	0.1777778	0.201005	0.2719298	0.3581395	0.3974359	0.2745098	0.2516779	0.2636364	0.16875	0.1666667	0.0836237	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.8487654	0.7961165	0.8277311	0.792	0.6914894	0.856383	0.9043478	0.8651163	0.8366337	0.9066265	0.9116022	0.8865096	0.8714286	0.8631285	0.8181818	0.8129032	0.7342995	0.7118644	0.6785714	0.7361809	0.6830601	0.6514286	0.6351351	0.6208791	0.6772152	0.6415094	0.7074468	0.7322404	0.7423077	0.7553648	0.7371134	0.6966292	0.6780822	0.7214286	0.6417445	0.7219251	0.765343	0.8126984	0.9045226	0.8947368	0.9023256	0.9529915	0.9656863	0.9328859	0.9545455	0.95625	0.7847222	0.9407666	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.0092593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0082873	0.0	0.0028571	0.0111732	0.0215311	0.0096774	0.0032206	0.0033898	0.0022321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002809	0.0034247	0.0	0.0	0.0026738	0.0015	0.0	0.0	0.004386	0.0	0.0042735	0.004902	0.0	0.0090909	0.01875	0.0	0.010453	
Gadwall x Mallard (hybrid) (<em class="sci">Mareca strepera x Anas platyrhynchos</em>)	0.0030864	0.0064725	0.0084034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027624	0.0021413	0.0	0.0027933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0363636	0.00625	0.0	0.0	
American Black Duck (<em class="sci">Anas rubripes</em>)	0.4351852	0.4012945	0.5210084	0.36	0.3510638	0.393617	0.473913	0.4186047	0.3712871	0.4036145	0.4917127	0.3832976	0.3057143	0.1396648	0.062201	0.033871	0.0096618	0.0254237	0.0245536	0.0301508	0.0273224	0.0228571	0.027027	0.0274725	0.0379747	0.0503145	0.0638298	0.0655738	0.1038462	0.1330472	0.1030928	0.1348315	0.1506849	0.1107143	0.1152648	0.1657754	0.1877256	0.2825397	0.2713568	0.4517544	0.4790698	0.4957265	0.4362745	0.4865772	0.5772727	0.50625	0.3680556	0.456446	
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.0277778	0.0161812	0.0336134	0.032	0.0265957	0.0159574	0.0217391	0.0139535	0.0148515	0.0120482	0.0359116	0.0107066	0.0085714	0.0083799	0.0047847	0.0064516	0.0032206	0.0	0.0044643	0.0025126	0.0	0.0	0.0	0.0	0.0	0.0	0.0053191	0.0027322	0.0153846	0.0042918	0.0	0.011236	0.0034247	0.0	0.0	0.0	0.0072202	0.0	0.0	0.0015	0.0093023	0.0213675	0.0490196	0.0302013	0.05	0.01875	0.0277778	0.0313589	
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	0.0030864	0.0064725	0.0084034	0.008	0.0	0.0053191	0.0043478	0.0046512	0.0148515	0.0060241	0.0	0.0021413	0.0028571	0.0027933	0.0023923	0.0016129	0.0032206	0.0016949	0.0044643	0.0025126	0.0	0.0	0.0067568	0.0	0.0	0.0	0.0053191	0.0027322	0.0015	0.0085837	0.0051546	0.0252809	0.0068493	0.0035714	0.0031153	0.0026738	0.0072202	0.0	0.0100503	0.0015	0.0	0.0	0.004902	0.0033557	0.0090909	0.0125	0.0069444	0.0034843	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.3333333	0.3106796	0.3991597	0.296	0.2765957	0.3191489	0.4652174	0.5069767	0.4306931	0.3975904	0.3839779	0.3083512	0.1457143	0.0698324	0.0143541	0.0016129	0.0016103	0.0016949	0.0044643	0.0025126	0.0054645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171233	0.0642857	0.1588785	0.2299465	0.2743682	0.3619048	0.3969849	0.6403509	0.744186	0.7692308	0.7205882	0.647651	0.6363636	0.5125	0.3680556	0.4111498	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.212963	0.0873786	0.1260504	0.144	0.0531915	0.1382979	0.2608696	0.3534884	0.3613861	0.4126506	0.519337	0.608137	0.5514286	0.4692737	0.3564593	0.15	0.0950081	0.0271186	0.0044643	0.0	0.0	0.0015	0.0	0.0	0.0063291	0.0015	0.0	0.0027322	0.0038462	0.0214592	0.0927835	0.1657303	0.3424658	0.3821429	0.376947	0.459893	0.4837545	0.4285714	0.5829146	0.6754386	0.8	0.8717949	0.8186275	0.7751678	0.7409091	0.625	0.3819444	0.174216	
teal sp. (<em class="sci">Anatidae sp. (teal sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034247	0.0	0.0031153	0.0053476	0.0	0.0	0.0	0.0	0.0046512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0030864	0.0097087	0.0	0.0	0.0053191	0.0053191	0.0	0.0	0.0	0.0060241	0.0027624	0.0	0.0028571	0.0027933	0.0	0.0016129	0.0	0.0016949	0.0	0.0025126	0.0054645	0.0	0.0067568	0.0	0.0126582	0.0	0.0	0.0027322	0.0038462	0.0042918	0.0154639	0.008427	0.010274	0.0071429	0.0	0.0080214	0.0036101	0.015873	0.0301508	0.0219298	0.0186047	0.0213675	0.0147059	0.0100671	0.0090909	0.0125	0.0069444	0.010453	
Canvasback (<em class="sci">Aythya valisineria</em>)	0.0246914	0.0032362	0.012605	0.004	0.0265957	0.1010638	0.1043478	0.1395349	0.1782178	0.1987952	0.1850829	0.0899358	0.0342857	0.0083799	0.0	0.0	0.0016103	0.0	0.0022321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0046512	0.0384615	0.0245098	0.0067114	0.0545455	0.0125	0.0138889	0.0	
Redhead (<em class="sci">Aythya americana</em>)	0.0092593	0.0841424	0.0462185	0.048	0.1010638	0.2287234	0.0695652	0.0697674	0.1336634	0.1174699	0.1381215	0.124197	0.0314286	0.0111732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004386	0.0	0.0128205	0.0	0.0100671	0.0045455	0.00625	0.0	0.0	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.212963	0.2297735	0.2310924	0.156	0.212766	0.3882979	0.4782609	0.572093	0.5990099	0.560241	0.718232	0.6188437	0.4857143	0.2821229	0.0669856	0.0306452	0.0048309	0.0016949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106383	0.0	0.0	0.0	0.0	0.0	0.0034247	0.0	0.0	0.0026738	0.0	0.0190476	0.0552764	0.1096491	0.1488372	0.2863248	0.2058824	0.2214765	0.2454545	0.225	0.1666667	0.1567944	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.0	0.0064725	0.0042017	0.008	0.0159574	0.0319149	0.026087	0.0418605	0.039604	0.0662651	0.0966851	0.0599572	0.0342857	0.0139665	0.0023923	0.0032258	0.0048309	0.0067797	0.0044643	0.0	0.0054645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087719	0.0325581	0.008547	0.0343137	0.0167785	0.0136364	0.03125	0.0	0.0034843	
Ring-necked Duck x Greater Scaup (hybrid) (<em class="sci">Aythya collaris x marila</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.1141975	0.0841424	0.0588235	0.044	0.0691489	0.106383	0.1	0.2093023	0.2326733	0.1596386	0.3038674	0.2526767	0.1971429	0.1843575	0.0813397	0.0080645	0.0032206	0.0033898	0.0044643	0.0	0.0054645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0301508	0.1008772	0.1255814	0.1794872	0.1715686	0.147651	0.1727273	0.1125	0.0694444	0.1114983	
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0030864	0.0	0.0042017	0.024	0.0159574	0.0531915	0.0347826	0.0325581	0.1336634	0.1084337	0.1243094	0.1070664	0.0628571	0.0418994	0.007177	0.0	0.0016103	0.0	0.0015	0.0	0.0	0.0057143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027907	0.0213675	0.0098039	0.0268456	0.0727273	0.0375	0.0347222	0.0139373	
Ring-necked Duck x scaup sp. (hybrid) (<em class="sci">Aythya collaris x marila/affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0032362	0.0	0.004	0.0	0.0	0.0	0.0	0.009901	0.0060241	0.0055249	0.0	0.0	0.0027933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0223464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004386	0.0	0.0042735	0.0	0.0	0.0	0.0	0.0	0.0	
Black Scoter (<em class="sci">Melanitta americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042735	0.0	0.0	0.0	0.0	0.0	0.0	
Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0372093	0.0	0.0	0.019337	0.0	0.0028571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0098039	0.057047	0.05	0.04375	0.0	0.0034843	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.4691358	0.3527508	0.3613445	0.264	0.2340426	0.3829787	0.473913	0.5255814	0.519802	0.5090361	0.5856354	0.5631692	0.4628571	0.2960894	0.0645933	0.0483871	0.0402576	0.0033898	0.0044643	0.0	0.0273224	0.0114286	0.0	0.010989	0.0	0.0	0.0	0.0	0.0	0.0	0.0051546	0.011236	0.0	0.0	0.0	0.0	0.0	0.0	0.0653266	0.1929825	0.427907	0.534188	0.4754902	0.4630872	0.4863636	0.3875	0.3680556	0.445993	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.0524691	0.0194175	0.0042017	0.04	0.0478723	0.0744681	0.1086957	0.0465116	0.049505	0.063253	0.0635359	0.0513919	0.0285714	0.0223464	0.0047847	0.0	0.0	0.0	0.0022321	0.0075377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0098039	0.0302013	0.0454545	0.08125	0.0625	0.0696864	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.3364198	0.3527508	0.3193277	0.304	0.2659574	0.4042553	0.3956522	0.3302326	0.2772277	0.2680723	0.301105	0.24197	0.1228571	0.0502793	0.0263158	0.0306452	0.0080515	0.0135593	0.015625	0.0075377	0.0054645	0.0114286	0.0	0.032967	0.0063291	0.0062893	0.0053191	0.0	0.0	0.0	0.0051546	0.0	0.0	0.0	0.0031153	0.0	0.0036101	0.0	0.0150754	0.0657895	0.0976744	0.2606838	0.2794118	0.2718121	0.4954545	0.4	0.4166667	0.358885	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.6141975	0.5987055	0.6260504	0.508	0.5	0.7021277	0.6869565	0.5348837	0.5643564	0.560241	0.5220994	0.3811563	0.2971429	0.150838	0.0574163	0.0193548	0.0064412	0.0050847	0.0089286	0.0025126	0.0	0.0057143	0.0	0.0054945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026738	0.0	0.0	0.0050251	0.0175439	0.0093023	0.042735	0.0392157	0.1107383	0.2954545	0.30625	0.4583333	0.6515679	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0617284	0.0323625	0.105042	0.08	0.0159574	0.0212766	0.0130435	0.0093023	0.0148515	0.0	0.0303867	0.0171306	0.0057143	0.0	0.0023923	0.0016129	0.0064412	0.0305085	0.0022321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139535	0.0128205	0.0098039	0.0067114	0.0090909	0.01875	0.0	0.0243902	
Common/Red-breasted Merganser (<em class="sci">Mergus merganser/serrator</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033557	0.0	0.0	0.0	0.0	
merganser sp. (<em class="sci">Mergellus/Lophodytes/Mergus sp.</em>)	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033557	0.0	0.0	0.0	0.0034843	
