









Frequency of observations in the selected location(s).:
Number of taxa: 	269

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Muscovy Duck (Domestic type) (<em class="sci">Cairina moschata (Domestic type)</em>)	0.0153846	0.0015	0.0138889	0.0	0.0243902	0.0144928	0.02	0.0	0.0	0.0217391	0.0512821	0.08	0.0185185	0.0	0.0588235	0.0384615	0.0294118	0.0272727	0.0102041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027027	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0	0.0015	0.0	
Wood Duck (<em class="sci">Aix sponsa</em>)	0.0307692	0.0	0.0555556	0.0123457	0.0243902	0.0	0.03	0.0952381	0.0444444	0.0652174	0.025641	0.2	0.0555556	0.1860465	0.3333333	0.3717949	0.3970588	0.3363636	0.2142857	0.3898305	0.4666667	0.2666667	0.0909091	0.1818182	0.2	0.3333333	0.3333333	0.375	0.0	0.125	0.3333333	0.3636364	0.2307692	0.1509434	0.2156863	0.1886792	0.2666667	0.1081081	0.1333333	0.0434783	0.1190476	0.0	0.0625	0.1041667	0.106383	0.0833333	0.1538462	0.0151515	
Blue-winged Teal (<em class="sci">Spatula discors</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0588235	0.0769231	0.0147059	0.0	0.0102041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0769231	0.0754717	0.0	0.0566038	0.0666667	0.027027	0.0	0.0144928	0.0	0.0	0.0	0.0208333	0.0	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Spatula clypeata</em>)	0.7692308	0.6764706	0.6805556	0.5555556	0.7073171	0.2753623	0.52	0.6904762	0.6222222	0.6304348	0.5384615	0.26	0.1296296	0.1627907	0.0196078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0512821	0.0	0.0	0.0566038	0.2888889	0.4594595	0.4	0.5217391	0.7142857	0.375	0.609375	0.7708333	0.7234043	0.6666667	0.5769231	0.7272727	
Gadwall (<em class="sci">Mareca strepera</em>)	0.6307692	0.6470588	0.7083333	0.691358	0.6829268	0.7536232	0.64	0.7857143	0.7333333	0.7173913	0.6666667	0.66	0.6481481	0.4186047	0.3137255	0.2820513	0.0147059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1509434	0.4222222	0.5135135	0.4666667	0.7391304	0.8333333	0.8	0.8125	0.7916667	0.8085106	0.8333333	0.7307692	0.7272727	
Eurasian Wigeon (<em class="sci">Mareca penelope</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238095	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1891892	0.1777778	0.1594203	0.2857143	0.475	0.265625	0.25	0.0	0.0	0.1538462	0.030303	
American Wigeon (<em class="sci">Mareca americana</em>)	0.1384615	0.2647059	0.2916667	0.308642	0.2195122	0.1449275	0.28	0.5	0.5777778	0.5217391	0.6410256	0.34	0.1481481	0.3255814	0.1176471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0377358	0.2222222	0.5135135	0.3777778	0.6376812	0.6190476	0.825	0.515625	0.625	0.4468085	0.375	0.5384615	0.1363636	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.8769231	0.8529412	0.875	0.8395062	1.0	0.7536232	0.85	0.9761905	0.8666667	0.9565217	0.974359	0.96	0.962963	0.9534884	0.9803922	0.9487179	0.8823529	0.8909091	0.8163265	0.8135593	1.0	0.6666667	1.0	0.5454545	0.6	1.0	0.6666667	0.75	0.8	0.625	0.7777778	0.9090909	0.8205128	0.7924528	0.8431373	0.7358491	0.8	0.7567568	0.6888889	0.8115942	0.9047619	0.9	0.9375	0.8958333	0.9787234	0.875	0.8461538	0.9393939	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.0	0.0147059	0.0138889	0.037037	0.0	0.0434783	0.03	0.047619	0.0222222	0.0217391	0.025641	0.04	0.0185185	0.0	0.0	0.0	0.0	0.0090909	0.0	0.0169492	0.0015	0.1333333	0.1818182	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0769231	0.0188679	0.0196078	0.0188679	0.0444444	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	
Gadwall x Mallard (hybrid) (<em class="sci">Mareca strepera x Anas platyrhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Duck (<em class="sci">Anas rubripes</em>)	0.0923077	0.2205882	0.0833333	0.0493827	0.1219512	0.0434783	0.1	0.0952381	0.1111111	0.0652174	0.0512821	0.04	0.1481481	0.0232558	0.0196078	0.025641	0.0588235	0.0363636	0.0204082	0.1186441	0.0015	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0	0.2	0.0	0.1111111	0.0	0.025641	0.0188679	0.0196078	0.0377358	0.0444444	0.0810811	0.0444444	0.0869565	0.047619	0.15	0.125	0.1666667	0.212766	0.3333333	0.0769231	0.0757576	
Mallard x American Black Duck (hybrid) (<em class="sci">Anas platyrhynchos x rubripes</em>)	0.0153846	0.0147059	0.0138889	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0208333	0.0	0.0	0.0	0.0	
Mallard/American Black Duck (<em class="sci">Anas platyrhynchos/rubripes</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169492	0.0	0.0	0.0	0.0909091	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.0307692	0.0441176	0.0277778	0.0617284	0.0243902	0.0144928	0.02	0.047619	0.0	0.0652174	0.0769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0377358	0.1111111	0.1621622	0.0666667	0.115942	0.1428571	0.4	0.09375	0.0208333	0.106383	0.0	0.0769231	0.0757576	
Mallard x Northern Pintail (hybrid) (<em class="sci">Anas platyrhynchos x acuta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212766	0.0	0.0	0.0	
Green-winged Teal (<em class="sci">Anas crecca</em>)	0.0307692	0.0147059	0.0277778	0.0493827	0.0	0.0015	0.01	0.047619	0.0222222	0.0434783	0.0512821	0.1	0.0740741	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0566038	0.0	0.0754717	0.0666667	0.0810811	0.0222222	0.057971	0.1428571	0.1	0.03125	0.1458333	0.0638298	0.0833333	0.1153846	0.0151515	
dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canvasback (<em class="sci">Aythya valisineria</em>)	0.0	0.0	0.0416667	0.0123457	0.0243902	0.0	0.04	0.0714286	0.0222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Redhead (<em class="sci">Aythya americana</em>)	0.0307692	0.0441176	0.0277778	0.0740741	0.1707317	0.0434783	0.02	0.047619	0.0444444	0.0869565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.015625	0.0208333	0.0015	0.0	0.0	0.0151515	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.6461538	0.4852941	0.4166667	0.4444444	0.7560976	0.3043478	0.37	0.8095238	0.6444444	0.6956522	0.6153846	0.6	0.5	0.2093023	0.0392157	0.1025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0444444	0.0	0.0222222	0.173913	0.2857143	0.625	0.609375	0.6458333	0.787234	0.5833333	0.5769231	0.6666667	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.0461538	0.0147059	0.0416667	0.0	0.0731707	0.0	0.03	0.1190476	0.0222222	0.0217391	0.0769231	0.02	0.0185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238095	0.0	0.0	0.0208333	0.0425532	0.0	0.0	0.0151515	
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.1692308	0.1176471	0.1805556	0.2098765	0.5609756	0.0434783	0.16	0.4285714	0.1333333	0.3043478	0.2307692	0.12	0.0555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.05	0.046875	0.0208333	0.0851064	0.0015	0.1153846	0.1363636	
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0153846	0.0	0.0	0.0123457	0.0	0.0	0.0	0.0	0.0	0.0217391	0.025641	0.0	0.037037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238095	0.0	0.0	0.0208333	0.0	0.0	0.0	0.0151515	
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.3538462	0.2205882	0.1805556	0.1234568	0.3902439	0.0724638	0.1	0.0714286	0.1555556	0.1956522	0.1794872	0.12	0.0185185	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144928	0.047619	0.15	0.15625	0.0833333	0.1914894	0.2083333	0.1153846	0.469697	
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0769231	0.0	
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.0615385	0.0294118	0.0555556	0.0740741	0.0487805	0.057971	0.04	0.1904762	0.0666667	0.0217391	0.1282051	0.04	0.0185185	0.0232558	0.0196078	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0222222	0.0144928	0.0238095	0.1	0.1875	0.0625	0.0851064	0.1666667	0.0769231	0.1212121	
Common Merganser (<em class="sci">Mergus merganser</em>)	0.0015	0.0441176	0.1111111	0.0123457	0.0	0.0724638	0.05	0.0714286	0.0666667	0.1086957	0.0512821	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615	0.0454545	
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0015	0.0	0.0138889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.0923077	0.0882353	0.125	0.0493827	0.2195122	0.0	0.05	0.1190476	0.1777778	0.173913	0.1025641	0.12	0.0185185	0.0	0.0392157	0.0	0.0	0.0090909	0.0	0.0	0.0	0.0666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0444444	0.0	0.0888889	0.0724638	0.2380952	0.3	0.109375	0.1875	0.3829787	0.2083333	0.1153846	0.1060606	
duck sp. (<em class="sci">Anatinae sp.</em>)	0.0	0.0294118	0.0	0.0	0.0	0.0	0.02	0.0	0.0222222	0.0	0.0	0.02	0.0	0.0	0.0	0.0128205	0.0147059	0.0090909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0188679	0.0	0.0	0.0666667	0.0	0.0	0.05	0.015625	0.0	0.0	0.0	0.0	0.0	
Wild Turkey (<em class="sci">Meleagris gallopavo</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
